"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Uttaradit"
-15.2771762591491,7.72042275484999,1,"DHF_add","m3h.rta","Uttaradit"
-37.3362578337216,8.23863750956721,2,"DHF_add","m3h.rtQeT","Uttaradit"
-39.0066366620262,8.65218017556612,3,"DHF_add","m3h.rATQeT","Uttaradit"
-43.5424634465987,9.1250934110843,4,"DHF_add","m3h.rAT","Uttaradit"
-48.3162886599354,9.62299241044147,5,"DHF_add","m3h.raQeT","Uttaradit"
-51.4979260886481,9.51746902862864,6,"DHF_add","m1h.rtaQeT","Uttaradit"
-58.3451181984515,10.7300851449807,7,"DHF_add","m3h.rt","Uttaradit"
-59.7365300596152,11.3101285705661,8,"DHF_add","m1h.rta","Uttaradit"
-70.7909901814951,11.3797283893284,9,"DHF_add","m1h.raQeT","Uttaradit"
-71.3671373793529,11.3021056058456,10,"DHF_add","m1h.rATQeT","Uttaradit"
-74.1762058852953,11.4440641651582,11,"DHF_add","m1h.rAT","Uttaradit"
-88.3366410055071,12.5011187915979,12,"DHF_add","m1h.ra","Uttaradit"
-91.2644506433614,12.3713121750474,13,"DHF_add","m3h.ra","Uttaradit"
-93.1396740962673,14.3441590894983,14,"DHF_add","m3hQeT","Uttaradit"
-105.669591562488,13.7728369098396,15,"DHF_add","m3h","Uttaradit"
-140.184770942492,14.2859581411421,16,"DHF_add","m1h.rtQeT","Uttaradit"
-167.086858079912,14.6617519843224,17,"DHF_add","m1h.rt","Uttaradit"
-185.435878388207,15.0983936776637,18,"DHF_add","m1h","Uttaradit"
