"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Chanthaburi"
-12.5793052385522,8.41861501492357,1,"DHF_add","m3h.rta","Chanthaburi"
-14.5669875160307,7.3259942888662,1,"DHF_add","m1h.rtaQeT","Chanthaburi"
-17.7812765833378,8.2226920138654,2,"DHF_add","m3h.rtQeT","Chanthaburi"
-20.0144749499183,8.65700683564864,3,"DHF_add","m3h.rAT","Chanthaburi"
-24.2343212744633,8.22032223619758,4,"DHF_add","m3h.rATQeT","Chanthaburi"
-24.4925084214203,7.19515997176588,5,"DHF_add","m3h.raQeT","Chanthaburi"
-24.5166114784663,8.06905021567691,6,"DHF_add","m1h.raQeT","Chanthaburi"
-35.0105472936261,10.968161526148,7,"DHF_add","m3h.rt","Chanthaburi"
-35.3223357309874,9.93522836871122,8,"DHF_add","m1h.rATQeT","Chanthaburi"
-39.9517292090176,10.5190157475177,9,"DHF_add","m1h.rAT","Chanthaburi"
-42.1736115606194,11.7725045148271,10,"DHF_add","m1h.rta","Chanthaburi"
-45.4659462908684,10.9333865039229,11,"DHF_add","m3hQeT","Chanthaburi"
-60.1848115723176,11.9662966873316,12,"DHF_add","m3h.ra","Chanthaburi"
-85.6441977970864,13.5421885436512,13,"DHF_add","m1h.ra","Chanthaburi"
-106.624192699441,15.0832110103181,14,"DHF_add","m1h.rtQeT","Chanthaburi"
-165.140948010321,16.7099701040475,15,"DHF_add","m1hQeT","Chanthaburi"
-205.646287709738,18.8298897491409,16,"DHF_add","m1h.rt","Chanthaburi"
-263.428174118202,20.5427210738844,17,"DHF_add","m1h","Chanthaburi"
