"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","NakhonSawan"
-28.790068947716,10.6101949334689,2,"DHF_add","m3h.rATQeT","NakhonSawan"
-31.9170848780965,11.1107429340668,3,"DHF_add","m3h.rAT","NakhonSawan"
-40.1831334012902,10.1714613009295,4,"DHF_add","m3h.rtQeT","NakhonSawan"
-46.0092809008975,9.78568498459642,5,"DHF_add","m1h.rtaQeT","NakhonSawan"
-49.2908598931987,8.57627684528126,6,"DHF_add","m3h.raQeT","NakhonSawan"
-58.0682418704595,12.9874283062679,7,"DHF_add","m3hQeT","NakhonSawan"
-70.0531796766836,12.9223746144848,8,"DHF_add","m1h.rATQeT","NakhonSawan"
-77.1264472887991,13.1541530292363,9,"DHF_add","m1h.rAT","NakhonSawan"
-84.5415660009752,13.0035406447853,10,"DHF_add","m3h.rta","NakhonSawan"
-93.92420917598,10.9839364016121,11,"DHF_add","m1h.raQeT","NakhonSawan"
-119.022003627804,15.6747306515535,12,"DHF_add","m3h.rt","NakhonSawan"
-143.053028909611,15.1114213903143,13,"DHF_add","m1h.rta","NakhonSawan"
-184.440866618093,15.7625533915706,14,"DHF_add","m3h.ra","NakhonSawan"
-218.698911471323,16.7758079885353,15,"DHF_add","m1h.ra","NakhonSawan"
-227.817504287527,17.7254512147108,16,"DHF_add","m1h.rtQeT","NakhonSawan"
-244.838725401279,17.7627362191298,17,"DHF_add","m3h","NakhonSawan"
-279.353847043716,18.5357959622392,18,"DHF_add","m1hQeT","NakhonSawan"
-370.161816974281,20.5596268600368,19,"DHF_add","m1h.rt","NakhonSawan"
-433.62591497161,21.2916292640219,20,"DHF_add","m1h","NakhonSawan"
