"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Sisaket"
-26.8247030707238,7.89589718154616,2,"DHF_add","m3h.rta","Sisaket"
-69.944426212792,11.7245166189923,3,"DHF_add","m3h.rATQeT","Sisaket"
-77.1125287650374,11.1110566242822,4,"DHF_add","m3h.raQeT","Sisaket"
-81.0053554653655,12.2015095783388,5,"DHF_add","m3h.rtQeT","Sisaket"
-81.0496210126657,12.3789110693514,6,"DHF_add","m3h.rAT","Sisaket"
-83.1600272438182,12.815304643992,7,"DHF_add","m1h.rtaQeT","Sisaket"
-97.5278087502658,14.1598536297823,8,"DHF_add","m1h.rta","Sisaket"
-109.867173584482,13.8879600292041,9,"DHF_add","m3h.rt","Sisaket"
-133.958126070599,14.6619304931307,10,"DHF_add","m1h.raQeT","Sisaket"
-159.907954441163,16.3008933341418,11,"DHF_add","m3h.ra","Sisaket"
-166.02843114123,16.6956576881782,12,"DHF_add","m1h.rATQeT","Sisaket"
-175.946810733111,16.8977811390048,13,"DHF_add","m1h.rAT","Sisaket"
-180.657619050843,17.1606141521895,14,"DHF_add","m1h.ra","Sisaket"
-247.276943683235,20.7664018455488,15,"DHF_add","m3hQeT","Sisaket"
-369.372096135257,20.3659146994006,16,"DHF_add","m1h.rtQeT","Sisaket"
-445.220728149696,21.812486491021,17,"DHF_add","m1h.rt","Sisaket"
-482.71073759864,22.9350206959393,18,"DHF_add","m1h","Sisaket"
