"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
22.6313923945441,19.3489329466784,27.2368810555816,6505.99873489285,0.999971485545489,"rmse",1,TRUE,300
-1876.95359555709,-1895.29632962201,-1860.82387789659,6093.18618794706,0.999642923584385,"log_lik_sum",1,TRUE,300
