"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
18.2751631268101,14.8940143896089,23.2985973548661,6866.67298618224,1.00004284665473,"rmse",1,TRUE,300
-1532.05896273126,-1549.09733222314,-1517.61713178516,6172.88399955748,0.999936457377986,"log_lik_sum",1,TRUE,300
