"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres","nwarm"
1.73312685596975,1.33622217632719,2.19291861103472,6593.57059542427,0.999838486786928,"omega",1,TRUE,300,3000
0.040110829868272,0.0235814975684463,0.0602655428291786,6083.10364265767,1.0003389253526,"theta",1,TRUE,300,3000
0.101926389552368,0.0952183869641714,0.108409756897908,5450.79833724697,1.00117440526595,"lambda",1,TRUE,300,3000
0.0169627611326856,0.0116542184263853,0.023413408959709,6753.24749241772,1.00127171522889,"lambda",2,TRUE,300,3000
0.0129246288635493,0.00887295052585489,0.01812517551725,6777.20247721883,0.999926645996315,"lambda",3,TRUE,300,3000
0.0810810750374056,0.063570834506112,0.100796757454193,5829.73697666263,1.0001051870886,"lambda",4,TRUE,300,3000
0.0431147644480216,0.0327015315066504,0.0550599113207949,6630.34079958646,1.00018830190971,"lambda",5,TRUE,300,3000
0.0882417669118657,0.0707456593809034,0.107050894545408,5696.91356465996,1.00082549295727,"lambda",6,TRUE,300,3000
0.0366331058534478,0.0281924655729364,0.0464899484612108,6247.38686820357,1.00017637087009,"lambda",7,TRUE,300,3000
0.166009173912893,0.134285874586314,0.200515423555081,5778.13546867298,1.00031019161306,"lambda",8,TRUE,300,3000
0.0189568537526345,0.013549198633772,0.0257240899905488,5718.71056059974,1.0011447681584,"lambda",9,TRUE,300,3000
0.0437809011366382,0.0330160042215111,0.0564052870788053,5691.54429532267,1.00118281452436,"lambda",10,TRUE,300,3000
0.0476214387954092,0.0357094504102297,0.0613812872955925,3537.28686711048,1.00188846364807,"lambda",11,TRUE,300,3000
0.0188017481322901,0.0135492470180442,0.0253578971459455,3691.68930865927,1.00235911956903,"lambda",12,TRUE,300,3000
0.0190098065993237,0.0137904468084819,0.025295900429508,3725.23130438485,1.00185561308826,"lambda",13,TRUE,300,3000
0.00673295488736887,0.0044829078249797,0.00947543465415855,4738.30292782804,1.00137505364635,"lambda",14,TRUE,300,3000
0.0197521544121573,0.0143521331372092,0.0260315888193904,3978.04712590361,1.0016348725867,"lambda",15,TRUE,300,3000
0.0699983291376265,0.0537917599298059,0.0880005112036402,3508.58936596867,1.00115116991704,"lambda",16,TRUE,300,3000
0.00891988455456156,0.0061214335063875,0.0123407924253012,3748.80622864623,1.00073597630232,"lambda",17,TRUE,300,3000
0.0652903660186737,0.0500208169044133,0.082532027354878,3409.30455253854,1.00209776423806,"lambda",18,TRUE,300,3000
0.0436431361572316,0.0326533752984566,0.056231943579188,3322.67998664959,1.00244346427129,"lambda",19,TRUE,300,3000
0.00596522956492213,0.00418067470943321,0.00810504665179013,3775.16407066732,1.00058075189951,"lambda",20,TRUE,300,3000
0.0104969624956498,0.00763047781487836,0.0139638742475785,3919.73628560336,1.00110145119834,"lambda",21,TRUE,300,3000
0.0705875474747999,0.0546086792281421,0.0882766980604638,2995.36135971998,1.00259038023688,"lambda",22,TRUE,300,3000
0.0424155500206287,0.0326585811844982,0.0535116486813912,2994.34844233034,1.00231111446799,"lambda",23,TRUE,300,3000
0.0239591635627071,0.0180701792170736,0.0308093159214418,3131.31611141966,1.00231694415077,"lambda",24,TRUE,300,3000
0.0127135380804867,0.00942783698528823,0.0166500679907917,3210.94628076987,1.00144868853474,"lambda",25,TRUE,300,3000
0.0158547147160583,0.0118354518003012,0.0207714082508022,3252.41467294226,1.0017660884773,"lambda",26,TRUE,300,3000
0.0113109424537019,0.00839069834465189,0.0148699540595786,3394.95718248322,1.00162225967931,"lambda",27,TRUE,300,3000
0.0184235285558877,0.0137861659919609,0.0238764171063571,3308.65135063205,1.00129959842758,"lambda",28,TRUE,300,3000
0.0270283549806664,0.020667201600659,0.0351682121024056,2863.40670699911,1.00285938330498,"lambda",29,TRUE,300,3000
0.0107253428941645,0.00800213649264416,0.0142132635266182,2998.64928507605,1.00133097212799,"lambda",30,TRUE,300,3000
0.023016461346629,0.0176998103991291,0.029845234332407,2962.17151690568,1.00108986141978,"lambda",31,TRUE,300,3000
0.0149598298865082,0.0112957513068665,0.0196059627306497,2985.91365657445,1.00150353597143,"lambda",32,TRUE,300,3000
0.0215993801425847,0.0164793862564478,0.0282774827883714,2891.02333337417,1.00164724403903,"lambda",33,TRUE,300,3000
0.0168618072483246,0.0128681133903352,0.022028755726929,3106.96052070087,1.00255076956783,"lambda",34,TRUE,300,3000
0.00839278033190487,0.00628896754113666,0.0110875085062286,3053.31348955253,1.00193368731572,"lambda",35,TRUE,300,3000
0.0264617055969925,0.020411296640158,0.0344400292493272,2907.65224568574,1.00174336179305,"lambda",36,TRUE,300,3000
0.00629614953363999,0.00466526385228131,0.00840370791578774,3347.84596491087,1.002000589673,"lambda",37,TRUE,300,3000
0.00447971511836863,0.00328240302285061,0.00608004310523766,3543.84764357881,1.00098777378611,"lambda",38,TRUE,300,3000
0.0656164066201502,0.050332704590649,0.0870325807490855,2914.09445993036,1.00199401440078,"binnedPhiA",1,TRUE,300,3000
0.104411891644813,0.0839904556263729,0.133739421435201,2660.67847731614,1.00250008694873,"binnedPhiA",2,TRUE,300,3000
0.166274513039201,0.135885272945311,0.207851698972623,3037.29805416425,1.00106940018893,"binnedPhiA",3,TRUE,300,3000
0.147672214599293,0.116159501379666,0.184739134104171,4600.60621427789,1.00087719296027,"binnedPhiA",4,TRUE,300,3000
0.00725578235045688,0.000180858894593512,0.0264298450970952,7183.64303546441,0.9997562278597,"binnedPhiA",5,TRUE,300,3000
0.284372303999873,0.218900676210154,0.355372193244094,6297.32915298411,1.00005225008509,"binnedPhiA",6,TRUE,300,3000
0.202596717547043,0.0351202677140172,0.369056898647168,6548.93267115261,1.00025468608719,"binnedPhiA",7,TRUE,300,3000
0.148949323771853,0.0055006147919382,0.414617182521248,6341.24134636035,1.0000949496516,"binnedPhiA",8,TRUE,300,3000
0.326799038513445,0.0279564556003201,0.705640327563899,7063.07680882218,1.00003939594791,"binnedPhiA",9,TRUE,300,3000
0.173203117612606,0.00688275818321679,0.454186920523829,6931.0342134919,0.999740506277396,"binnedPhiA",10,TRUE,300,3000
0.412211362658749,0.0323297653352499,0.811437959303315,6985.05019762941,0.99965257533691,"binnedPhiA",11,TRUE,300,3000
0.330186884137555,0.0214859889574086,0.755808883477472,6904.0867849559,1.00031078403412,"binnedPhiA",12,TRUE,300,3000
0.382867504913922,0.0192073086732255,0.872640529800866,7000.53132175892,0.999953459750692,"binnedPhiA",13,TRUE,300,3000
0.479717624321488,0.0277449219351559,0.967220938761623,7234.27361423149,1.00000568586155,"binnedPhiA",14,TRUE,300,3000
0.466931978596887,0.0831212281256827,0.898803766140317,7183.72845526779,1.00029889445675,"binnedPhiA",15,TRUE,300,3000
0.965799195083343,0.879495605038614,0.999012831412454,7237.37931974604,0.999711448534808,"binnedPhiA",16,TRUE,300,3000
0.0393786059681676,0.00783939287854,0.0834884537531319,6170.66361913161,1.00002503974451,"binnedQe",1,TRUE,300,3000
0.83400399332919,0.623339766415398,0.990045256557728,3346.39330894314,1.00091741933517,"binnedQe",2,TRUE,300,3000
0.0113219694977594,0.000284943573345347,0.041744976808826,7201.21385088801,0.999972636172434,"binnedQe",3,TRUE,300,3000
0.0194628767179827,0.00940016733488431,0.0332985777075954,6456.86903968217,1.00003726906662,"binnedQe",4,TRUE,300,3000
0.160645951564399,0.0879722993994171,0.254424507603748,6155.68052513423,1.00012668961561,"binnedQe",5,TRUE,300,3000
0.954499903338663,0.844935794083273,0.998832444366658,6573.04612931346,0.999943379187296,"binnedQe",6,TRUE,300,3000
0.0107537285299996,0.000283049086392575,0.0389403117699707,6794.69119490222,0.999953920838921,"binnedQe",7,TRUE,300,3000
0.0345497042533096,0.0192150778482567,0.0548299538385025,6445.15502104228,1.00016468517248,"binnedQe",8,TRUE,300,3000
0.164234386320577,0.0982794682558959,0.247993380571065,6957.79012279957,0.999849926635843,"binnedQe",9,TRUE,300,3000
0.975896307726413,0.917213926836745,0.999380891933351,6813.92773904797,0.999840554998617,"binnedQe",10,TRUE,300,3000
0.0911408857473874,0.00394364443836485,0.246868410587677,6926.43745785164,0.999758436103097,"binnedQe",11,TRUE,300,3000
0.209106733549202,0.145549004654478,0.286117099482581,6803.55528588797,1.00050270470391,"binnedQe",12,TRUE,300,3000
0.14311359833049,0.0885006869478956,0.210607326784224,6407.46192254741,1.00131282979469,"binnedQe",13,TRUE,300,3000
0.926040985714925,0.736097348950875,0.998042952190789,4100.54722473637,1.00119535071796,"binnedQe",14,TRUE,300,3000
0.167086226349946,0.0119133308703299,0.377874117493686,6318.28971725846,0.999686850219763,"binnedQe",15,TRUE,300,3000
0.348815395533859,0.245217626868494,0.470677063883017,6298.54006642101,1.00009862053351,"binnedQe",16,TRUE,300,3000
