"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,29,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,26,25,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,17,14,14,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,43,38,32,30,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,48,40,35,30,28,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,58,51,43,38,32,31,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,67,60,53,45,40,33,32,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,43,39,35,31,26,23,19,19,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,181,155,140,126,111,95,83,69,65,58,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,157,135,116,105,94,83,71,62,52,49,44,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,218,195,168,145,130,117,104,88,77,65,63,54,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,244,221,197,170,146,132,119,105,89,78,65,63,55,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,302,270,244,218,188,162,146,131,116,99,86,72,69,61,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,403,362,323,292,261,226,194,175,157,139,118,103,87,83,73,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,565,516,463,414,374,334,289,248,223,201,177,151,132,111,106,93,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,537,485,443,398,355,321,287,248,213,192,173,153,130,114,95,92,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,608,555,501,457,411,367,332,296,256,221,198,179,158,135,118,99,99,83,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,701,651,593,536,489,439,392,355,317,274,236,212,191,169,144,125,105,101,88,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,809,760,705,643,581,530,476,425,384,343,297,255,230,207,183,156,136,114,110,96,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,915,857,804,747,680,615,561,504,450,407,363,314,270,243,219,193,165,144,121,116,101,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,937,881,824,774,718,654,591,540,484,433,391,350,302,260,234,211,186,158,139,116,112,97,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,1046,987,927,867,815,756,689,623,569,511,456,414,369,319,275,247,223,197,168,147,123,126,103,89,0,0,0,0,0,0,0,0,0,0,0,0
1143,1086,1026,966,908,849,798,741,675,610,556,500,446,403,360,311,268,241,217,192,163,143,120,114,100,88,0,0,0,0,0,0,0,0,0,0,0
1250,1201,1140,1077,1015,954,892,838,778,709,640,584,525,469,424,379,327,282,253,228,201,172,150,126,121,105,92,0,0,0,0,0,0,0,0,0,0
1438,1377,1323,1256,1187,1118,1051,983,923,857,781,706,644,578,517,467,417,360,311,279,251,222,189,165,139,132,116,102,0,0,0,0,0,0,0,0,0
1324,1282,1227,1179,1120,1058,997,936,876,823,764,696,629,574,516,461,416,372,321,277,249,224,198,168,147,124,118,104,91,0,0,0,0,0,0,0,0
1427,1376,1333,1276,1226,1165,1100,1037,974,911,856,795,724,655,597,537,479,434,388,335,288,259,234,206,176,154,129,127,108,94,0,0,0,0,0,0,0
1468,1420,1370,1327,1270,1221,1159,1095,1032,970,907,852,791,720,651,594,534,477,431,385,333,287,258,232,205,174,153,128,121,107,94,0,0,0,0,0,0
1734,1677,1623,1565,1515,1451,1394,1324,1251,1178,1107,1036,973,904,823,743,678,609,545,492,440,380,327,294,265,234,199,174,146,138,122,107,0,0,0,0,0
2034,1977,1912,1850,1785,1728,1655,1590,1510,1427,1344,1263,1182,1110,1031,938,848,774,695,621,562,502,433,374,336,302,267,227,199,167,159,140,123,0,0,0,0
