"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,47,36,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,31,28,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,37,32,29,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,53,47,41,36,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,52,46,41,35,31,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,113,94,83,74,64,58,44,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,96,81,67,60,53,46,41,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,46,39,33,27,24,22,19,17,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,303,260,222,188,156,139,123,106,93,74,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,336,291,249,213,180,150,133,118,102,89,71,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,490,414,359,307,262,223,185,164,145,126,113,88,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,376,330,278,241,206,176,150,124,110,97,84,76,59,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,577,512,449,378,328,281,240,204,169,150,133,115,102,80,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,779,688,610,534,451,391,335,286,243,202,179,158,137,122,95,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,726,655,578,513,449,379,329,281,240,204,169,150,133,115,102,80,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,816,725,654,577,512,449,378,328,281,240,204,169,150,133,115,103,80,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,910,825,733,660,583,517,454,382,332,284,243,207,171,152,135,116,108,81,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,1073,977,883,785,708,624,554,485,409,355,304,260,220,183,163,144,124,111,87,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,1352,1250,1137,1029,914,824,727,645,566,477,414,355,303,257,213,190,168,145,129,101,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,1697,1572,1453,1323,1196,1063,958,846,750,657,554,481,412,352,299,248,221,195,169,150,117,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,1293,1214,1124,1040,946,856,760,685,605,537,470,397,344,295,252,214,178,158,139,121,108,84,67,0,0,0,0,0,0,0,0,0,0,0,0,0
