"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,16,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,24,20,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,29,23,20,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,32,28,23,19,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,41,34,30,24,20,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,61,49,41,36,29,25,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,75,62,50,42,37,30,25,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,46,37,31,25,21,18,15,12,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,170,142,115,95,77,64,56,45,37,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,359,303,253,205,169,137,113,99,81,67,55,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,582,489,412,344,278,231,187,154,135,110,93,75,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,934,801,673,567,473,383,318,257,212,186,151,128,102,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,1156,982,842,708,596,498,403,334,270,223,196,159,133,108,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,1226,1070,908,779,655,551,460,372,309,250,206,181,147,124,100,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,1293,1119,977,829,711,597,503,420,340,282,228,188,165,134,112,91,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,1224,1084,938,819,695,596,501,422,353,285,237,191,158,139,113,95,76,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,1582,1423,1260,1090,952,808,694,583,491,410,332,276,223,184,162,131,115,89,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1807,1618,1452,1286,1113,971,825,707,594,501,418,338,280,227,187,165,134,112,91,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,1395,1282,1148,1031,913,790,690,586,502,422,355,297,240,199,161,133,117,95,80,64,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,2064,1868,1717,1538,1380,1223,1058,924,784,672,565,476,398,322,267,216,178,157,127,106,86,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,1456,1356,1227,1128,1010,907,803,695,607,515,442,371,313,262,211,175,142,117,103,84,70,57,46,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,2115,1971,1834,1659,1527,1365,1227,1088,941,823,697,600,504,425,356,287,239,193,159,140,113,102,77,62,0,0,0,0,0,0,0,0,0,0,0,0
2012,1890,1769,1646,1533,1387,1275,1142,1025,908,786,686,583,499,420,353,296,239,198,160,132,116,94,79,64,52,0,0,0,0,0,0,0,0,0,0,0
2435,2301,2161,2023,1883,1753,1586,1458,1306,1172,1039,899,785,666,571,480,404,338,273,227,183,151,133,108,90,73,59,0,0,0,0,0,0,0,0,0,0
2589,2475,2339,2197,2057,1914,1782,1612,1483,1328,1191,1056,914,797,677,581,488,411,344,278,230,186,154,135,110,92,74,60,0,0,0,0,0,0,0,0,0
2388,2282,2181,2061,1936,1813,1686,1570,1420,1306,1170,1050,930,805,703,597,512,430,362,303,245,203,164,136,119,97,81,66,53,0,0,0,0,0,0,0,0
2625,2518,2407,2300,2174,2042,1911,1779,1656,1498,1379,1234,1108,982,849,742,630,541,454,383,320,259,215,174,143,126,102,88,69,56,0,0,0,0,0,0,0
2231,2142,2055,1963,1877,1774,1666,1560,1451,1351,1222,1124,1007,903,801,693,605,514,440,370,312,261,211,175,141,117,103,83,69,56,46,0,0,0,0,0,0
2883,2767,2657,2549,2435,2328,2200,2066,1934,1800,1676,1516,1394,1249,1120,993,859,750,637,546,459,386,323,261,217,175,145,127,103,86,70,57,0,0,0,0,0
2955,2840,2726,2617,2511,2399,2294,2168,2036,1906,1773,1651,1494,1374,1231,1104,979,846,739,628,538,453,381,319,258,214,173,143,125,102,85,69,56,0,0,0,0
2808,2721,2616,2511,2411,2313,2210,2113,1997,1875,1756,1633,1521,1376,1266,1134,1017,901,780,681,578,496,417,351,294,237,197,159,131,116,94,78,64,52,0,0,0
3574,3490,3385,3253,3123,2998,2876,2750,2628,2484,2333,2183,2033,1893,1712,1575,1410,1265,1122,971,848,720,618,520,438,367,296,246,199,164,144,117,102,79,64,0,0
3495,3388,3310,3209,3085,2961,2843,2727,2605,2491,2354,2211,2070,1925,1793,1622,1492,1337,1199,1063,919,803,682,585,491,414,346,280,232,188,155,136,111,92,75,61,0
3649,3556,3448,3369,3266,3139,3013,2893,2775,2652,2535,2396,2250,2107,1960,1825,1651,1519,1360,1220,1082,936,817,694,595,500,421,353,285,236,191,158,139,113,94,76,62
3842,3758,3662,3551,3469,3363,3233,3103,2979,2858,2731,2611,2468,2318,2170,2019,1880,1700,1564,1401,1256,1114,964,841,715,613,515,434,363,293,243,197,162,143,116,97,78
4594,4479,4381,4270,4140,4044,3921,3769,3618,3473,3332,3184,3044,2877,2702,2530,2353,2191,1982,1823,1633,1464,1299,1123,981,833,714,601,506,423,342,284,229,189,166,135,112
4517,4424,4315,4220,4112,3988,3895,3778,3630,3485,3345,3209,3068,2931,2772,2603,2436,2268,2112,1910,1757,1573,1411,1252,1083,946,803,689,580,488,409,330,274,221,183,161,130
4454,4377,4287,4181,4089,3985,3864,3775,3660,3518,3377,3242,3110,2971,2841,2685,2522,2361,2196,2045,1850,1702,1524,1367,1212,1048,916,778,667,560,472,395,319,265,214,177,155
4833,4772,4690,4594,4480,4382,4270,4141,4045,3922,3770,3618,3474,3333,3185,3045,2878,2703,2531,2354,2192,1983,1825,1634,1465,1299,1124,981,834,714,601,506,423,342,284,229,189
4692,4590,4533,4454,4363,4255,4161,4056,3932,3842,3724,3580,3437,3299,3165,3024,2891,2733,2567,2403,2235,2082,1883,1732,1552,1391,1234,1068,932,792,679,571,481,402,325,270,218
5297,5212,5099,5035,4948,4847,4726,4623,4505,4368,4268,4137,3977,3817,3665,3516,3359,3212,3036,2851,2669,2483,2313,2092,1925,1723,1546,1370,1186,1035,879,754,634,534,447,361,299
5875,5782,5689,5566,5495,5401,5290,5160,5046,4917,4769,4657,4517,4340,4167,4000,3837,3669,3506,3315,3113,2914,2712,2526,2284,2102,1882,1689,1498,1295,1132,961,825,693,584,489,395
6138,6059,5964,5869,5741,5669,5571,5458,5322,5205,5073,4918,4805,4658,4478,4298,4127,3959,3782,3616,3418,3210,3006,2796,2604,2355,2167,1941,1740,1543,1335,1166,990,849,714,601,503
6482,6419,6337,6238,6138,6005,5930,5827,5708,5566,5445,5305,5145,5026,4873,4683,4496,4316,4141,3957,3782,3576,3358,3144,2925,2724,2464,2267,2030,1820,1614,1397,1220,1036,888,747,629
6554,6470,6408,6326,6227,6127,5994,5919,5817,5698,5556,5435,5296,5135,5017,4864,4675,4487,4309,4133,3950,3776,3569,3352,3139,2919,2719,2459,2263,2027,1818,1612,1394,1218,1035,886,745
6919,6829,6742,6676,6591,6488,6384,6245,6167,6061,5937,5789,5663,5518,5351,5227,5068,4871,4676,4489,4307,4115,3934,3719,3493,3271,3042,2833,2563,2358,2112,1893,1679,1453,1269,1078,924
7381,7308,7216,7122,7053,6964,6853,6744,6597,6514,6402,6271,6116,5981,5828,5652,5521,5354,5145,4939,4742,4548,4348,4156,3929,3690,3454,3214,2993,2707,2491,2230,2002,1775,1536,1342,1139
8217,8121,8042,7938,7836,7761,7662,7541,7421,7259,7168,7045,6901,6729,6582,6414,6219,6076,5891,5662,5435,5218,5006,4784,4573,4323,4060,3802,3536,3293,2979,2741,2455,2201,1952,1689,1475
8214,8129,8034,7956,7853,7753,7677,7579,7461,7341,7182,7092,6969,6826,6657,6512,6345,6153,6011,5828,5601,5377,5162,4952,4732,4524,4277,4016,3760,3498,3258,2947,2712,2428,2177,1931,1671
8106,8006,7924,7831,7755,7655,7557,7484,7388,7273,7156,7000,6913,6793,6655,6490,6347,6185,5998,5860,5681,5460,5241,5032,4827,4613,4410,4169,3915,3666,3410,3176,2872,2644,2367,2123,1882
7616,7529,7436,7360,7274,7204,7110,7019,6952,6863,6756,6647,6503,6421,6310,6182,6028,5896,5746,5571,5443,5277,5072,4869,4675,4485,4286,4097,3873,3637,3406,3168,2951,2669,2457,2200,1973
7718,7651,7564,7470,7393,7307,7236,7143,7051,6983,6894,6786,6677,6531,6449,6338,6209,6055,5922,5771,5596,5467,5301,5095,4890,4695,4504,4305,4116,3890,3653,3421,3182,2964,2681,2467,2209
7990,7928,7860,7770,7674,7596,7506,7434,7337,7243,7174,7081,6972,6860,6710,6626,6512,6380,6221,6085,5929,5749,5617,5445,5234,5024,4824,4628,4422,4228,3996,3753,3515,3269,3045,2754,2535
7944,7848,7787,7719,7632,7537,7460,7372,7301,7206,7114,7045,6955,6847,6737,6590,6507,6395,6265,6109,5976,5822,5646,5516,5349,5141,4934,4738,4545,4343,4152,3925,3686,3452,3211,2991,2705
7721,7676,7583,7524,7459,7373,7282,7208,7123,7055,6963,6874,6808,6720,6616,6510,6367,6288,6179,6054,5903,5774,5626,5456,5331,5168,4968,4768,4579,4392,4197,4013,3793,3562,3336,3103,2890
6917,6846,6807,6723,6672,6613,6538,6458,6391,6316,6255,6174,6095,6035,5959,5866,5772,5646,5575,5479,5367,5234,5121,4988,4838,4726,4583,4404,4228,4059,3894,3722,3557,3363,3159,2958,2751
7676,7617,7539,7495,7404,7346,7282,7200,7110,7037,6955,6888,6798,6711,6646,6561,6460,6356,6217,6139,6033,5910,5764,5638,5493,5326,5204,5046,4849,4655,4470,4287,4098,3917,3703,3478,3257
7703,7625,7566,7489,7445,7354,7298,7234,7152,7064,6991,6909,6842,6753,6667,6602,6518,6417,6314,6175,6098,5993,5871,5726,5601,5456,5292,5170,5012,4818,4624,4440,4259,4071,3891,3678,3455
6983,6928,6858,6805,6735,6696,6614,6563,6506,6432,6352,6287,6213,6153,6073,5995,5937,5862,5771,5678,5554,5484,5390,5280,5149,5037,4907,4759,4649,4508,4332,4159,3993,3830,3661,3500,3308
7474,7412,7353,7279,7223,7149,7107,7020,6966,6906,6827,6743,6673,6595,6531,6446,6364,6301,6222,6125,6027,5895,5821,5721,5604,5465,5346,5208,5051,4935,4784,4599,4414,4238,4065,3886,3714
7040,6962,6903,6849,6780,6727,6659,6620,6539,6488,6432,6358,6280,6215,6143,6083,6004,5927,5869,5795,5705,5614,5491,5422,5328,5220,5090,4980,4851,4704,4597,4456,4283,4111,3948,3787,3619
7731,7661,7576,7513,7453,7378,7321,7247,7204,7116,7061,7000,6920,6834,6764,6685,6620,6534,6450,6387,6307,6209,6109,5975,5900,5798,5681,5540,5419,5279,5120,5002,4849,4661,4474,4296,4121
