"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,26,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,34,29,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,42,35,31,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,63,55,46,39,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,54,49,42,35,30,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,91,77,70,60,50,45,37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,112,97,82,74,64,54,47,39,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,63,54,46,39,36,31,26,23,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,210,179,153,131,111,101,87,73,62,53,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,237,209,178,152,131,111,100,87,73,62,53,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,314,277,244,208,177,153,129,117,101,85,75,62,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,317,285,251,221,188,160,138,117,106,92,77,68,56,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,460,412,369,326,287,244,208,180,152,138,119,100,87,73,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,608,546,489,439,387,341,290,247,213,180,163,141,118,103,87,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,558,504,452,405,363,320,282,240,205,177,149,135,117,98,85,72,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,684,620,559,503,450,404,356,314,267,228,197,166,150,130,109,96,80,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,787,720,652,588,529,474,426,375,331,282,240,207,175,159,138,115,104,84,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,936,866,791,717,647,581,521,467,412,363,309,264,227,192,174,151,126,110,92,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,797,738,683,624,566,510,458,411,369,325,286,244,208,179,151,137,119,100,87,73,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,1045,989,916,847,774,702,633,569,510,457,403,355,303,258,222,188,170,148,124,107,91,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,1059,1012,957,887,820,749,679,613,550,493,442,390,343,293,250,215,182,165,143,120,104,88,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,1128,1076,1028,972,901,832,761,691,623,560,501,451,398,350,299,255,220,186,168,146,122,114,89,76,0,0,0,0,0,0,0,0,0,0,0,0
1323,1275,1214,1156,1105,1045,968,896,818,741,669,601,539,483,426,375,320,272,235,199,180,156,131,113,96,82,0,0,0,0,0,0,0,0,0,0,0
1394,1341,1292,1230,1171,1119,1059,981,907,828,751,678,609,546,490,432,380,324,276,238,201,182,158,132,115,97,83,0,0,0,0,0,0,0,0,0,0
1485,1443,1387,1336,1272,1212,1158,1095,1015,939,857,778,702,630,565,507,447,393,336,286,246,208,189,164,137,119,100,86,0,0,0,0,0,0,0,0,0
1538,1498,1455,1399,1348,1283,1222,1168,1105,1024,947,865,784,707,636,570,511,451,397,338,288,249,210,190,165,138,119,101,87,0,0,0,0,0,0,0,0
1675,1629,1587,1541,1483,1428,1359,1296,1238,1171,1085,1003,917,832,750,674,604,542,478,421,359,306,264,223,202,175,147,131,107,92,0,0,0,0,0,0,0
1483,1449,1409,1373,1333,1282,1235,1176,1120,1071,1012,938,868,792,719,648,583,522,468,413,363,310,264,228,193,174,151,127,109,93,80,0,0,0,0,0,0
1909,1864,1821,1771,1725,1675,1612,1552,1478,1408,1345,1272,1179,1091,995,903,815,732,656,588,519,457,390,332,286,242,219,190,159,137,117,100,0,0,0,0,0
1953,1903,1858,1815,1765,1720,1670,1607,1548,1473,1403,1341,1268,1176,1088,993,901,812,730,654,587,518,456,389,331,286,242,219,190,159,138,116,100,0,0,0,0
2005,1966,1916,1870,1828,1777,1731,1682,1617,1558,1483,1413,1350,1277,1183,1095,999,907,818,735,659,591,521,459,392,334,288,243,220,191,160,138,117,101,0,0,0
2503,2465,2419,2356,2300,2248,2185,2130,2068,1990,1916,1824,1739,1661,1571,1456,1346,1230,1116,1007,905,811,728,643,566,483,411,355,300,272,236,197,178,144,123,0,0
2273,2238,2205,2162,2107,2057,2010,1954,1904,1849,1779,1713,1631,1553,1485,1404,1301,1204,1099,997,899,808,724,650,573,504,430,367,316,267,242,210,176,152,129,111,0
2465,2427,2390,2355,2309,2250,2196,2146,2087,2033,1975,1899,1830,1742,1659,1586,1500,1390,1286,1173,1065,961,863,774,694,612,539,460,392,338,286,259,224,188,162,137,118
2018,1989,1959,1929,1900,1864,1816,1773,1732,1684,1641,1594,1533,1477,1406,1339,1280,1210,1122,1038,947,859,775,696,624,560,494,435,371,316,272,230,209,181,151,131,111
2919,2877,2836,2793,2750,2709,2657,2589,2527,2469,2401,2339,2272,2185,2105,2004,1909,1824,1725,1599,1479,1350,1225,1105,993,890,798,704,620,529,451,388,328,297,258,216,186
2640,2613,2576,2540,2500,2463,2425,2380,2318,2263,2211,2149,2095,2034,1957,1885,1794,1710,1634,1545,1432,1325,1209,1098,990,890,798,716,632,556,475,404,349,295,267,232,194
3096,3071,3039,2996,2953,2909,2863,2821,2767,2696,2632,2571,2500,2435,2366,2276,2192,2087,1988,1900,1796,1665,1540,1406,1275,1151,1034,927,831,733,645,551,469,404,342,310,269
3370,3337,3310,3276,3229,3184,3135,3086,3041,2982,2906,2837,2772,2695,2626,2550,2453,2363,2250,2143,2048,1937,1795,1661,1516,1376,1241,1115,1000,896,791,696,594,506,436,369,334
3358,3336,3303,3276,3242,3196,3151,3103,3055,3010,2952,2876,2808,2743,2667,2599,2524,2428,2339,2227,2121,2027,1917,1777,1644,1500,1361,1228,1104,989,887,783,689,588,501,432,365
3821,3800,3774,3737,3707,3669,3617,3565,3511,3457,3406,3340,3255,3177,3105,3019,2940,2856,2747,2646,2520,2400,2294,2169,2010,1860,1697,1540,1389,1248,1119,1003,885,779,665,567,488
4009,3979,3957,3932,3892,3861,3821,3767,3713,3656,3601,3546,3480,3389,3309,3233,3143,3064,2975,2862,2757,2625,2501,2390,2260,2095,1938,1769,1606,1449,1302,1167,1047,924,813,695,591
4416,4409,4377,4353,4324,4281,4246,4203,4143,4084,4022,3960,3901,3826,3728,3639,3556,3458,3368,3272,3147,3032,2887,2749,2628,2485,2303,2131,1944,1764,1592,1430,1282,1149,1014,893,762
4812,4798,4791,4755,4729,4698,4652,4613,4566,4502,4438,4370,4302,4238,4157,4051,3954,3864,3757,3660,3554,3420,3294,3137,2987,2855,2700,2503,2315,2113,1918,1730,1555,1394,1249,1103,970
4721,4701,4687,4680,4645,4620,4589,4544,4507,4461,4397,4335,4269,4203,4141,4061,3957,3863,3775,3670,3575,3473,3341,3218,3064,2918,2789,2637,2445,2262,2064,1873,1690,1519,1362,1221,1077
4999,4972,4951,4936,4928,4892,4865,4833,4785,4746,4698,4631,4566,4496,4426,4361,4277,4168,4068,3975,3865,3765,3657,3519,3389,3227,3074,2938,2778,2575,2383,2174,1973,1780,1600,1434,1285
5012,5021,4995,4973,4959,4951,4914,4887,4855,4806,4768,4718,4652,4586,4516,4446,4379,4296,4186,4086,3993,3882,3783,3674,3534,3404,3241,3088,2951,2791,2587,2393,2185,1983,1789,1608,1441
5459,5448,5459,5429,5406,5390,5382,5342,5313,5278,5226,5183,5130,5057,4986,4909,4833,4762,4670,4551,4442,4341,4221,4112,3994,3842,3701,3524,3356,3208,3033,2812,2602,2374,2155,1944,1747
