"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,15,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,24,23,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,28,25,24,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,30,27,25,24,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,39,36,33,30,28,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,65,60,56,51,47,46,41,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,58,52,48,45,41,37,36,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,38,33,29,27,25,23,21,20,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,97,86,75,67,62,58,53,48,45,43,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,138,126,112,98,87,81,75,68,63,59,56,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,181,157,144,127,111,100,92,85,78,72,69,64,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,252,229,198,182,161,140,126,116,108,98,90,87,80,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,250,230,208,180,165,146,128,114,106,98,89,82,78,73,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,283,255,234,212,184,168,149,130,116,108,100,91,84,80,75,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,397,367,330,303,274,237,218,193,168,150,139,129,118,108,103,97,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,367,344,317,286,262,238,206,189,167,146,130,121,112,102,94,90,84,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,503,462,433,399,360,330,299,259,238,210,184,165,152,141,129,118,117,105,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,483,454,416,390,360,324,297,269,233,214,189,165,148,137,127,116,106,101,95,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,455,421,396,363,340,314,283,259,235,203,186,165,144,129,120,111,101,93,89,83,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,686,651,603,567,520,487,449,404,371,336,291,267,236,206,185,171,158,144,133,126,119,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,651,616,584,541,508,466,437,403,363,333,302,261,239,212,185,166,154,142,129,119,114,106,95,0,0,0,0,0,0,0,0,0,0,0,0,0
688,654,630,596,565,524,492,452,423,390,352,322,293,254,233,206,180,161,149,138,126,116,118,103,91,0,0,0,0,0,0,0,0,0,0,0,0
723,696,662,636,602,571,530,498,456,427,394,355,326,295,256,234,208,181,162,150,139,127,117,110,104,93,0,0,0,0,0,0,0,0,0,0,0
901,864,831,791,760,720,683,633,594,545,510,471,424,389,353,305,280,248,216,194,180,166,151,139,132,124,111,0,0,0,0,0,0,0,0,0,0
948,921,883,849,809,777,736,698,647,608,557,522,481,434,398,360,312,286,254,221,198,184,170,155,143,135,127,114,0,0,0,0,0,0,0,0,0
997,964,937,898,864,823,791,748,710,658,618,567,531,490,441,405,367,318,291,258,225,201,187,173,158,145,137,129,116,0,0,0,0,0,0,0,0
1077,1046,1011,983,942,906,863,830,785,744,690,648,595,557,514,463,425,385,334,306,271,237,212,196,182,166,152,149,136,121,0,0,0,0,0,0,0
1040,1013,984,951,924,886,852,811,780,738,700,649,610,559,523,483,435,399,362,313,287,255,222,198,184,170,155,143,134,127,114,0,0,0,0,0,0
1089,1057,1028,999,965,939,900,865,824,792,750,711,659,619,567,531,490,442,406,367,318,291,258,226,202,187,173,158,145,136,129,116,0,0,0,0,0
1374,1338,1298,1263,1227,1186,1153,1105,1063,1012,973,921,873,810,761,697,653,602,543,498,451,391,358,318,277,248,230,213,194,179,169,159,142,0,0,0,0
1380,1351,1316,1276,1242,1206,1166,1134,1087,1045,995,956,905,858,796,748,685,642,592,534,490,444,384,352,312,273,244,226,209,191,176,166,157,140,0,0,0
1635,1605,1571,1530,1484,1444,1402,1357,1319,1264,1216,1157,1113,1053,999,926,870,798,748,689,622,570,517,448,411,365,318,285,264,244,223,205,202,182,162,0,0
1821,1785,1753,1716,1672,1621,1578,1533,1481,1441,1381,1328,1264,1215,1150,1091,1011,950,871,816,752,678,622,564,488,447,397,346,310,287,266,242,223,210,199,178,0
1811,1792,1757,1726,1689,1645,1596,1553,1508,1458,1418,1359,1307,1244,1196,1132,1074,995,935,857,803,741,668,613,555,481,440,391,341,305,283,262,238,220,207,196,175
