"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,17,16,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,18,15,13,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,22,20,16,15,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,25,23,21,17,15,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,34,30,26,24,20,19,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,33,29,25,23,21,17,16,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,19,17,15,13,11,10,9,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,68,54,47,42,36,32,29,25,22,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,163,139,111,95,84,73,66,59,50,44,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,192,156,134,106,91,81,71,63,57,48,44,35,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,220,194,158,135,107,92,82,71,64,58,49,44,35,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,328,283,249,204,174,138,119,106,92,82,74,63,56,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,364,326,281,247,202,173,137,118,105,91,82,74,62,56,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,399,351,313,270,238,194,166,132,113,101,88,79,71,60,54,43,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,406,366,321,287,248,218,178,152,121,104,93,80,72,65,55,50,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,474,444,400,351,314,271,239,195,167,133,114,102,88,79,72,60,56,43,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,633,580,542,489,429,383,331,292,238,204,162,139,124,108,96,87,73,66,53,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,577,531,486,454,410,360,321,278,244,199,171,136,116,104,90,81,73,62,55,44,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,821,758,697,639,597,538,472,422,365,321,262,224,178,153,136,118,106,96,81,72,58,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,794,745,687,632,579,541,488,428,383,331,291,238,203,162,139,124,107,96,87,73,66,53,50,0,0,0,0,0,0,0,0,0,0,0,0,0
849,797,752,704,650,598,547,512,462,405,363,313,276,226,193,154,132,118,102,91,83,70,67,50,47,0,0,0,0,0,0,0,0,0,0,0,0
863,830,780,734,689,635,584,535,500,451,396,354,306,269,220,188,150,128,114,99,89,80,68,60,49,46,0,0,0,0,0,0,0,0,0,0,0
747,714,687,646,608,570,526,484,443,414,374,328,293,253,223,182,156,124,106,95,82,74,67,56,50,40,38,0,0,0,0,0,0,0,0,0,0
969,930,889,855,804,757,710,655,602,552,516,465,408,365,315,278,227,194,154,132,118,102,92,83,70,62,50,48,0,0,0,0,0,0,0,0,0
