"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,106,94,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,45,44,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,35,32,31,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,48,45,41,39,36,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,56,51,48,43,42,38,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,115,102,93,87,79,79,69,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,94,84,75,68,64,58,57,51,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,37,33,30,27,24,23,20,20,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,170,152,138,122,109,99,93,84,81,74,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,183,167,149,135,120,107,97,91,83,79,73,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,202,187,170,153,138,123,110,99,93,84,83,75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,328,301,278,254,227,205,184,164,148,139,126,124,112,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,370,335,307,284,259,232,210,187,167,151,142,129,125,114,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,375,339,307,282,260,238,213,192,172,153,139,130,118,115,105,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,505,461,417,377,346,320,292,262,236,211,188,170,160,145,141,129,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,557,505,461,417,377,347,320,292,262,236,211,188,170,161,145,142,128,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,703,655,594,542,491,444,408,377,344,309,278,249,222,201,189,171,173,151,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,714,672,625,566,517,468,423,389,359,328,294,265,237,211,191,180,163,158,144,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,712,668,627,584,530,483,438,396,363,336,307,275,248,222,198,179,168,152,148,135,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,945,884,829,779,725,657,600,543,491,451,417,380,341,308,275,245,222,209,189,183,167,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,908,859,803,753,707,659,597,545,493,446,410,379,345,310,280,250,223,202,190,171,167,152,132,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,1124,1073,1014,949,890,835,779,707,644,584,527,486,449,410,368,332,297,265,239,226,203,212,180,155,0,0,0,0,0,0,0,0,0,0,0,0
1060,1020,972,927,877,820,768,722,672,610,556,504,456,418,386,353,316,285,255,227,206,194,175,169,155,135,0,0,0,0,0,0,0,0,0,0,0
1269,1211,1165,1110,1059,1001,937,878,825,768,696,636,576,521,478,442,403,362,326,291,260,235,222,200,195,177,154,0,0,0,0,0,0,0,0,0,0
1432,1381,1318,1268,1208,1152,1089,1019,955,898,836,758,692,626,566,520,481,439,394,355,317,283,256,241,218,211,193,168,0,0,0,0,0,0,0,0,0
1384,1332,1285,1226,1179,1124,1071,1013,948,889,835,777,705,643,583,527,484,447,408,366,330,295,263,238,224,202,196,179,156,0,0,0,0,0,0,0,0
1605,1557,1499,1445,1380,1327,1264,1206,1141,1067,1000,940,875,794,724,656,593,545,504,460,413,372,333,297,268,253,228,228,202,175,0,0,0,0,0,0,0
1621,1582,1535,1477,1424,1360,1308,1246,1188,1124,1051,985,927,862,782,713,646,584,536,496,453,406,366,327,292,264,249,224,216,199,174,0,0,0,0,0,0
1821,1766,1723,1672,1609,1552,1481,1424,1357,1294,1224,1145,1073,1009,939,851,777,703,636,584,540,493,442,399,356,318,287,271,244,235,217,189,0,0,0,0,0
2220,2177,2111,2060,1999,1924,1855,1771,1703,1623,1547,1464,1369,1284,1207,1123,1018,929,842,761,699,646,590,529,477,426,381,344,324,293,284,259,226,0,0,0,0
1960,1918,1881,1824,1781,1728,1662,1604,1530,1472,1403,1337,1265,1183,1109,1043,970,880,803,727,658,604,558,509,457,413,368,329,297,280,253,245,224,196,0,0,0
2662,2604,2551,2500,2425,2366,2296,2210,2131,2034,1957,1864,1779,1682,1573,1475,1386,1291,1171,1068,968,875,805,744,679,610,550,492,438,396,374,337,340,298,259,0,0
2725,2673,2616,2561,2512,2436,2377,2307,2219,2141,2043,1965,1873,1785,1689,1579,1481,1392,1295,1175,1072,971,878,806,745,680,610,551,492,439,397,374,338,326,299,261,0
3049,3002,2945,2883,2822,2767,2684,2619,2541,2445,2359,2251,2166,2063,1967,1861,1740,1632,1534,1427,1295,1181,1070,968,889,821,750,673,607,542,484,437,412,372,360,330,288
