"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,14,11,10,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,9,7,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,20,17,14,11,10,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,28,22,18,15,11,11,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,25,19,15,12,10,8,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,16,13,10,8,6,5,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,92,79,64,49,38,31,26,20,19,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,119,102,87,70,55,42,34,29,23,21,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,190,159,136,116,94,73,57,46,38,30,28,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,294,259,217,185,159,128,100,77,63,52,41,39,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,363,323,284,238,203,174,141,109,85,69,57,45,42,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,327,286,254,224,188,160,137,111,86,67,54,45,36,33,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,499,436,380,338,298,250,213,183,148,115,89,72,60,47,44,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,489,441,385,336,299,264,221,188,162,130,101,79,64,53,42,39,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,740,678,611,533,466,414,366,306,261,224,181,141,109,89,74,58,57,43,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,655,592,542,488,426,372,331,292,244,209,179,144,112,87,71,59,46,43,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,562,513,464,424,383,334,292,259,229,191,163,140,113,88,68,55,46,36,34,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,729,676,617,558,510,460,401,351,312,275,230,197,169,136,106,82,67,55,44,41,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,488,456,423,386,349,319,288,251,219,195,172,144,123,106,85,66,51,42,35,27,26,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0
814,769,713,665,617,563,509,466,421,367,321,285,252,211,180,155,125,97,75,61,51,40,40,29,22,0,0,0,0,0,0,0,0,0,0,0,0
782,746,705,653,609,565,516,467,427,385,336,293,261,230,193,164,141,114,88,69,56,46,36,34,27,21,0,0,0,0,0,0,0,0,0,0,0
991,945,902,853,790,737,684,624,565,516,465,406,355,316,278,233,199,171,138,107,83,67,56,44,41,32,25,0,0,0,0,0,0,0,0,0,0
804,771,736,702,664,615,574,532,486,440,402,362,316,276,246,217,182,155,133,107,83,65,52,44,34,32,25,19,0,0,0,0,0,0,0,0,0
887,855,820,783,747,706,654,610,566,517,468,427,385,336,294,261,230,193,165,141,114,89,69,56,46,37,34,27,21,0,0,0,0,0,0,0,0
1238,1194,1152,1104,1054,1006,951,881,822,762,696,629,576,519,453,396,352,311,260,222,191,154,120,93,75,63,49,47,36,28,0,0,0,0,0,0,0
917,885,853,822,789,753,718,679,629,587,545,497,450,411,371,323,283,252,222,186,158,136,110,85,66,54,45,35,32,26,20,0,0,0,0,0,0
1259,1208,1165,1124,1083,1039,992,946,895,828,773,717,655,592,541,488,426,372,331,292,244,209,179,145,112,87,71,59,46,43,34,26,0,0,0,0,0
1213,1187,1140,1099,1060,1022,980,936,892,844,781,729,677,618,559,511,461,402,351,313,276,231,197,169,136,106,82,67,55,44,41,32,25,0,0,0,0
1032,1001,980,940,907,875,843,809,772,737,697,645,602,558,510,461,421,380,332,290,258,227,190,162,140,113,87,68,55,46,36,34,27,20,0,0,0
1461,1429,1386,1356,1302,1256,1211,1168,1120,1069,1020,964,894,834,773,706,639,584,527,460,402,357,316,264,226,194,156,122,94,76,64,50,49,37,28,0,0
1367,1335,1306,1266,1239,1190,1148,1107,1067,1023,977,932,881,816,762,706,645,584,533,481,420,367,326,288,241,206,177,142,111,86,70,58,46,42,34,26,0
1507,1479,1445,1413,1371,1341,1288,1242,1198,1154,1108,1057,1009,954,883,824,765,698,632,577,521,454,397,353,311,261,223,191,154,120,93,75,63,49,46,36,28
1462,1430,1404,1371,1341,1301,1273,1222,1179,1137,1096,1051,1003,957,905,838,782,726,662,599,548,494,431,377,335,295,247,211,181,146,114,88,71,59,47,44,34
1894,1863,1823,1789,1747,1710,1658,1622,1558,1502,1449,1396,1339,1279,1220,1154,1068,997,925,844,764,698,630,549,480,427,377,315,269,231,186,145,112,91,76,60,55
2411,2372,2334,2283,2240,2189,2141,2077,2032,1951,1881,1814,1750,1678,1602,1528,1445,1338,1249,1158,1058,957,875,789,689,602,536,473,396,338,290,234,182,141,114,95,75
1980,1966,1934,1903,1862,1827,1785,1746,1693,1657,1591,1534,1479,1426,1368,1306,1246,1178,1091,1018,944,862,780,713,643,561,490,436,385,322,275,236,190,148,115,93,77
2071,2052,2037,2005,1972,1930,1894,1850,1810,1755,1717,1649,1590,1533,1478,1418,1354,1291,1221,1131,1056,979,894,809,739,667,582,508,452,399,334,285,245,197,153,119,96
1991,1957,1939,1925,1894,1864,1823,1789,1748,1710,1658,1623,1558,1502,1449,1397,1340,1279,1220,1154,1068,997,925,844,764,698,630,550,480,428,377,316,269,231,187,145,112
2140,2117,2081,2062,2047,2015,1982,1939,1903,1859,1818,1763,1726,1657,1598,1541,1485,1425,1360,1298,1227,1136,1061,984,898,812,742,670,584,511,454,400,335,286,246,198,154
2535,2506,2479,2437,2414,2397,2358,2321,2270,2227,2176,2128,2065,2020,1940,1871,1804,1740,1668,1593,1520,1437,1331,1242,1152,1052,952,870,785,685,599,533,470,394,336,289,233
2277,2275,2249,2225,2187,2167,2151,2117,2083,2037,1999,1953,1911,1853,1813,1741,1679,1619,1560,1497,1429,1363,1289,1194,1114,1034,944,854,780,704,614,537,478,421,353,301,259
2838,2814,2812,2780,2750,2704,2678,2659,2616,2574,2519,2471,2414,2362,2290,2241,2152,2075,2001,1929,1850,1767,1685,1594,1476,1378,1278,1167,1056,964,870,759,664,591,520,436,372
2799,2773,2750,2748,2716,2687,2642,2617,2598,2557,2516,2461,2415,2359,2308,2238,2190,2103,2028,1956,1885,1809,1727,1647,1558,1442,1346,1249,1140,1032,943,851,742,649,577,509,426
3062,3047,3019,2994,2991,2957,2925,2876,2849,2828,2784,2739,2680,2629,2568,2513,2437,2384,2289,2208,2129,2052,1969,1880,1793,1696,1570,1466,1359,1241,1123,1026,926,808,706,629,554
3293,3274,3259,3228,3202,3200,3162,3128,3076,3047,3025,2976,2929,2865,2811,2747,2686,2606,2550,2448,2361,2276,2195,2106,2010,1918,1813,1679,1568,1454,1328,1201,1098,991,864,756,672
3566,3546,3526,3509,3476,3448,3445,3406,3369,3312,3281,3257,3206,3154,3086,3028,2958,2894,2806,2746,2636,2543,2452,2364,2267,2165,2065,1953,1808,1688,1566,1430,1294,1182,1066,930,813
3536,3536,3516,3496,3479,3447,3419,3416,3377,3341,3284,3254,3230,3178,3127,3060,3002,2933,2869,2782,2722,2614,2521,2431,2344,2248,2147,2048,1936,1793,1674,1552,1418,1282,1172,1057,923
3422,3388,3388,3370,3351,3334,3304,3277,3274,3236,3202,3147,3118,3095,3046,2997,2932,2877,2811,2750,2667,2609,2505,2416,2330,2246,2155,2057,1963,1856,1718,1604,1488,1359,1229,1123,1013
3110,3088,3058,3058,3041,3024,3009,2982,2958,2955,2921,2890,2841,2814,2794,2750,2705,2647,2597,2537,2482,2407,2355,2261,2181,2103,2028,1945,1857,1772,1676,1551,1448,1343,1227,1110,1014
3304,3294,3271,3239,3239,3221,3203,3187,3158,3132,3129,3094,3060,3008,2980,2959,2912,2865,2803,2750,2687,2628,2549,2494,2395,2310,2227,2147,2060,1967,1876,1774,1643,1534,1422,1299,1175
3421,3396,3387,3362,3329,3330,3311,3293,3276,3246,3220,3217,3180,3146,3093,3064,3042,2994,2945,2882,2827,2762,2702,2620,2564,2462,2375,2290,2207,2118,2022,1929,1824,1688,1577,1462,1335
3906,3870,3842,3830,3803,3766,3766,3745,3724,3706,3671,3642,3638,3597,3558,3498,3465,3440,3385,3331,3259,3197,3124,3056,2964,2900,2784,2686,2589,2497,2395,2287,2182,2063,1910,1783,1654
3555,3540,3508,3482,3472,3447,3413,3414,3395,3376,3359,3328,3301,3298,3261,3226,3171,3141,3118,3069,3020,2954,2899,2832,2771,2687,2629,2524,2435,2348,2263,2172,2073,1978,1871,1731,1617
3331,3308,3295,3265,3241,3231,3209,3177,3177,3160,3142,3126,3097,3072,3069,3035,3002,2951,2923,2902,2856,2810,2750,2698,2636,2578,2501,2447,2349,2266,2185,2107,2021,1930,1841,1741,1612
3705,3676,3651,3636,3602,3576,3566,3541,3506,3506,3487,3467,3450,3418,3390,3387,3349,3313,3256,3226,3202,3152,3101,3034,2977,2908,2845,2759,2700,2592,2500,2411,2324,2230,2129,2031,1921
3835,3832,3801,3776,3760,3726,3699,3688,3662,3626,3626,3606,3586,3568,3535,3506,3503,3463,3426,3368,3336,3312,3260,3207,3138,3079,3008,2943,2854,2793,2681,2586,2493,2404,2306,2202,2100
3776,3758,3755,3725,3700,3685,3651,3624,3614,3588,3553,3553,3533,3513,3496,3464,3435,3432,3393,3357,3300,3269,3245,3194,3142,3075,3017,2947,2883,2796,2736,2627,2534,2443,2356,2260,2158
3946,3935,3916,3913,3882,3856,3840,3804,3777,3766,3739,3703,3703,3682,3661,3643,3609,3580,3577,3536,3498,3439,3407,3382,3329,3275,3205,3143,3071,3005,2914,2851,2737,2640,2546,2455,2355
3871,3874,3863,3845,3841,3811,3786,3770,3735,3708,3697,3671,3635,3635,3615,3595,3576,3544,3515,3511,3472,3435,3376,3345,3320,3268,3215,3146,3086,3015,2950,2861,2799,2688,2592,2499,2410
3761,3745,3748,3737,3719,3716,3687,3662,3647,3613,3587,3577,3551,3516,3516,3497,3477,3460,3428,3400,3397,3359,3323,3266,3235,3212,3161,3110,3043,2985,2917,2854,2767,2708,2600,2508,2418
4069,4062,4044,4048,4036,4017,4013,3982,3955,3939,3902,3874,3863,3835,3798,3798,3777,3756,3737,3702,3672,3669,3628,3588,3527,3494,3469,3414,3359,3287,3224,3150,3082,2989,2925,2808,2708
4421,4419,4412,4393,4396,4383,4363,4359,4324,4295,4278,4238,4208,4195,4165,4125,4125,4102,4079,4058,4021,3988,3985,3940,3897,3831,3795,3768,3708,3648,3570,3502,3421,3347,3246,3176,3049
4688,4666,4664,4656,4636,4640,4626,4604,4600,4564,4533,4515,4473,4441,4428,4396,4353,4353,4329,4305,4283,4244,4210,4206,4158,4113,4044,4006,3977,3914,3851,3768,3697,3611,3533,3426,3353
5108,5101,5077,5075,5066,5044,5049,5033,5010,5005,4966,4933,4912,4867,4832,4818,4783,4737,4737,4711,4685,4661,4618,4581,4576,4525,4476,4400,4359,4327,4259,4190,4100,4022,3929,3844,3728
5556,5517,5509,5483,5480,5471,5447,5452,5436,5410,5405,5363,5327,5305,5256,5218,5203,5166,5115,5116,5087,5059,5034,4987,4947,4942,4887,4834,4752,4708,4673,4600,4525,4428,4344,4243,4152
6098,6077,6034,6026,5998,5994,5984,5958,5963,5945,5917,5912,5865,5827,5803,5749,5707,5691,5650,5595,5596,5565,5534,5506,5454,5411,5406,5345,5287,5198,5149,5111,5032,4950,4844,4752,4642
6461,6486,6464,6417,6409,6379,6375,6365,6337,6342,6323,6293,6288,6238,6197,6171,6114,6070,6053,6010,5951,5952,5918,5886,5856,5801,5756,5750,5685,5624,5528,5477,5437,5352,5265,5152,5054
7123,7099,7125,7101,7050,7040,7007,7003,6991,6961,6967,6946,6913,6907,6852,6807,6779,6716,6668,6649,6601,6537,6538,6501,6465,6433,6372,6322,6315,6245,6177,6072,6016,5972,5879,5783,5659
7814,7797,7770,7799,7773,7717,7706,7671,7666,7654,7620,7627,7604,7568,7561,7502,7452,7422,7353,7300,7279,7227,7157,7158,7117,7078,7043,6976,6922,6914,6837,6763,6649,6587,6538,6437,6332
8163,8167,8149,8120,8151,8123,8065,8054,8017,8012,7999,7964,7971,7947,7909,7903,7840,7789,7756,7685,7629,7607,7553,7480,7481,7439,7398,7360,7291,7234,7226,7145,7068,6948,6885,6833,6727
8361,8356,8359,8341,8312,8343,8315,8256,8244,8206,8202,8188,8152,8159,8135,8096,8089,8026,7973,7940,7866,7810,7787,7731,7657,7658,7614,7573,7534,7463,7406,7397,7315,7236,7113,7048,6995
8095,8190,8185,8189,8171,8142,8173,8145,8087,8076,8039,8034,8020,7985,7993,7968,7931,7924,7862,7810,7778,7706,7650,7628,7573,7501,7501,7459,7418,7381,7311,7255,7246,7165,7088,6968,6904
8154,8286,8384,8379,8382,8364,8334,8366,8338,8278,8267,8229,8224,8210,8174,8182,8157,8118,8112,8048,7995,7962,7888,7832,7809,7753,7679,7679,7635,7594,7555,7484,7426,7418,7335,7256,7133
8476,8443,8579,8681,8676,8679,8661,8630,8662,8634,8572,8560,8521,8515,8501,8464,8472,8446,8406,8399,8333,8279,8244,8168,8109,8086,8028,7951,7952,7906,7864,7824,7750,7690,7681,7596,7514
8463,8586,8551,8689,8792,8787,8790,8772,8740,8773,8745,8682,8670,8630,8625,8610,8573,8580,8554,8514,8507,8440,8385,8350,8272,8213,8190,8131,8054,8054,8008,7965,7924,7849,7789,7780,7693
9026,9026,9158,9126,9270,9380,9374,9378,9358,9325,9360,9330,9263,9249,9207,9202,9186,9146,9154,9127,9083,9076,9004,8947,8909,8826,8763,8738,8675,8593,8593,8544,8498,8455,8374,8310,8300
