"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,80,110,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,26,25,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,39,37,34,48,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,42,39,37,34,49,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,26,24,22,21,19,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,138,131,120,112,106,102,138,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,75,66,62,57,53,51,48,66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,48,46,41,39,35,33,31,29,41,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,68,62,60,52,50,45,42,40,37,52,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,74,71,65,63,55,52,48,44,42,39,55,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,306,282,270,246,237,209,198,181,168,160,151,210,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,224,197,181,174,158,152,134,127,116,108,103,97,134,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,234,215,188,174,166,152,146,129,122,111,103,99,92,129,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,310,284,261,229,211,202,184,177,156,148,135,125,120,112,157,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,293,269,247,227,199,183,176,160,154,136,129,117,109,104,97,136,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,585,536,493,452,415,364,335,322,293,282,249,236,215,200,191,179,249,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,930,855,783,719,660,606,533,490,470,429,413,364,345,315,293,279,271,365,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,452,422,387,355,326,299,275,241,222,213,194,187,164,156,142,132,126,118,165,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,549,514,480,441,404,371,340,313,274,253,242,221,213,187,178,162,151,144,134,188,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,660,628,588,549,504,462,424,389,358,314,289,277,252,243,214,203,185,172,164,153,215,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,724,691,657,615,575,527,483,444,407,374,328,302,290,264,255,224,213,194,180,172,161,225,201,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,2329,2231,2126,2022,1894,1767,1624,1490,1368,1256,1153,1014,934,896,818,787,695,658,600,559,531,531,694,614,0,0,0,0,0,0,0,0,0,0,0,0
584,559,531,508,484,461,431,403,370,339,311,286,263,230,212,203,185,178,157,149,136,127,121,112,158,141,0,0,0,0,0,0,0,0,0,0,0
931,890,852,810,775,738,702,658,614,564,517,475,435,400,351,323,310,283,272,240,227,207,193,184,171,240,215,0,0,0,0,0,0,0,0,0,0
759,739,707,677,643,615,586,558,522,488,448,410,377,346,318,279,257,246,225,216,190,181,165,153,146,135,191,171,0,0,0,0,0,0,0,0,0
732,703,685,655,627,596,570,543,517,484,452,415,380,349,320,295,258,238,228,208,200,177,167,153,142,135,125,177,158,0,0,0,0,0,0,0,0
2020,1940,1866,1816,1736,1662,1580,1512,1441,1371,1284,1199,1101,1009,927,851,782,686,632,606,553,532,469,445,406,378,359,344,470,418,0,0,0,0,0,0,0
698,673,647,622,605,579,554,527,504,480,457,428,400,366,336,309,283,260,228,210,202,184,177,156,148,135,126,120,110,156,140,0,0,0,0,0,0
817,791,763,733,704,686,656,628,597,571,544,517,485,453,415,381,350,321,295,259,238,228,208,201,177,168,153,142,136,125,177,159,0,0,0,0,0
1170,1146,1110,1070,1028,988,963,920,881,837,801,764,726,680,635,583,534,491,450,414,363,335,321,293,282,248,235,215,200,190,177,249,223,0,0,0,0
1109,1079,1057,1023,987,948,911,887,848,812,772,738,704,669,627,586,537,493,453,415,382,335,308,295,270,260,229,217,198,184,176,163,230,205,0,0,0
3752,3658,3561,3487,3376,3256,3128,3008,2928,2800,2680,2547,2438,2324,2210,2071,1933,1774,1628,1495,1372,1261,1107,1020,978,894,859,758,718,655,611,580,561,759,674,0,0
1262,1225,1195,1163,1139,1103,1064,1022,982,957,914,875,832,796,759,722,676,632,579,531,488,447,411,361,332,319,291,280,247,234,213,199,189,175,247,221,0
1456,1422,1380,1346,1310,1283,1242,1198,1151,1106,1077,1030,986,937,896,855,813,761,711,652,598,550,504,464,407,375,359,328,315,278,263,240,224,213,197,279,249
1244,1218,1189,1154,1126,1096,1073,1039,1002,963,925,901,861,825,784,750,715,680,637,595,546,500,460,422,388,340,313,300,274,264,232,220,201,187,178,165,233
1542,1509,1477,1442,1400,1366,1329,1301,1260,1215,1168,1122,1093,1045,1000,951,909,867,824,772,722,662,607,558,511,470,412,380,364,332,320,282,267,244,227,216,199
3716,3658,3580,3503,3421,3322,3239,3153,3087,2989,2882,2769,2663,2592,2478,2373,2255,2158,2057,1956,1833,1712,1570,1441,1324,1214,1116,980,903,865,790,760,670,635,579,540,513
1327,1295,1276,1248,1221,1193,1158,1129,1099,1076,1042,1005,966,928,904,864,827,786,752,717,682,639,597,547,502,461,423,389,341,314,301,275,265,233,221,201,188
1648,1626,1587,1563,1529,1497,1462,1419,1384,1347,1319,1277,1232,1183,1137,1108,1059,1014,964,922,879,836,783,732,671,615,565,518,477,418,385,369,337,324,285,271,247
1953,1927,1902,1856,1828,1789,1750,1709,1659,1619,1575,1543,1493,1440,1384,1330,1295,1238,1186,1127,1078,1028,977,915,855,784,719,661,606,558,489,450,432,394,379,334,317
2011,1983,1957,1932,1885,1856,1816,1777,1736,1685,1644,1599,1566,1516,1463,1405,1350,1315,1257,1204,1144,1094,1043,992,930,868,796,730,671,615,566,496,457,438,400,385,339
5439,5423,5346,5277,5207,5083,5004,4897,4793,4679,4544,4430,4313,4223,4089,3944,3788,3643,3546,3391,3247,3085,2952,2815,2677,2508,2342,2149,1971,1811,1662,1527,1341,1235,1184,1082,1040
2071,2047,2041,2013,1986,1960,1913,1884,1843,1804,1762,1710,1668,1623,1590,1539,1485,1426,1371,1335,1276,1222,1161,1111,1059,1007,943,881,808,741,681,625,575,504,464,445,406
2825,2813,2781,2773,2734,2698,2663,2599,2559,2504,2451,2393,2323,2266,2205,2160,2091,2017,1937,1862,1813,1734,1660,1578,1509,1439,1368,1282,1198,1098,1007,926,849,781,684,631,604
