"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,50,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,35,30,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,45,36,31,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,92,78,63,54,49,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,91,76,65,52,44,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,139,116,97,83,66,59,52,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,179,145,121,102,87,70,60,55,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,97,83,67,56,47,40,32,28,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,362,305,262,212,178,150,127,102,86,80,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,429,368,310,267,216,181,152,129,104,88,82,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,803,675,579,488,419,341,284,240,204,163,142,129,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,1323,1152,967,830,699,600,488,407,343,291,234,203,184,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,1315,1151,1002,841,722,608,522,424,354,299,253,204,175,161,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,1512,1356,1186,1032,867,744,626,538,438,365,308,261,210,181,166,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,1583,1425,1278,1119,974,817,701,591,507,412,344,290,246,198,170,156,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,1896,1686,1518,1362,1192,1038,871,748,630,541,440,367,309,263,211,183,166,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,2362,2146,1907,1716,1541,1349,1175,986,847,714,612,499,416,351,298,239,214,188,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,2221,2017,1829,1626,1464,1313,1150,1000,840,721,608,522,424,354,299,253,204,175,160,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,2305,2128,1932,1753,1559,1403,1259,1102,959,805,691,583,500,407,339,286,243,195,168,154,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2987,2760,2555,2360,2142,1943,1728,1555,1395,1222,1063,892,766,646,554,451,376,317,270,216,186,170,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854,2691,2487,2302,2127,1930,1751,1557,1402,1257,1101,958,805,690,582,499,406,339,286,243,195,168,154,121,0,0,0,0,0,0,0,0,0,0,0,0,0
3983,3745,3538,3267,3024,2795,2534,2302,2048,1843,1655,1448,1263,1061,911,769,659,537,448,378,321,257,237,202,158,0,0,0,0,0,0,0,0,0,0,0,0
3475,3281,3087,2911,2690,2490,2300,2088,1894,1684,1516,1360,1192,1036,870,746,630,540,439,367,309,263,211,180,166,131,0,0,0,0,0,0,0,0,0,0,0
3503,3316,3131,2946,2779,2568,2377,2195,1993,1807,1607,1447,1299,1138,990,831,713,601,516,420,350,295,251,201,173,158,125,0,0,0,0,0,0,0,0,0,0
3403,3239,3066,2895,2724,2569,2374,2198,2030,1843,1671,1486,1338,1201,1052,915,768,659,556,477,388,324,273,232,186,159,147,116,0,0,0,0,0,0,0,0,0
3390,3238,3083,2918,2755,2592,2445,2259,2091,1932,1754,1590,1414,1273,1143,1001,871,731,627,529,454,369,308,260,221,177,151,139,110,0,0,0,0,0,0,0,0
3965,3807,3639,3463,3279,3095,2911,2748,2539,2350,2171,1970,1788,1590,1432,1285,1125,980,823,706,596,511,416,347,292,249,199,176,157,123,0,0,0,0,0,0,0
2834,2738,2629,2511,2391,2264,2137,2010,1896,1752,1622,1498,1361,1233,1097,988,886,776,675,567,486,411,352,286,239,201,171,137,116,108,86,0,0,0,0,0,0
3609,3477,3359,3226,3081,2933,2777,2621,2466,2326,2149,1990,1838,1669,1513,1345,1211,1087,952,828,695,597,503,432,351,293,247,210,169,143,133,105,0,0,0,0,0
4056,3937,3792,3664,3518,3361,3200,3029,2859,2690,2537,2345,2171,2005,1821,1650,1469,1322,1186,1039,904,759,651,550,472,384,320,270,229,184,158,145,115,0,0,0,0
3518,3411,3311,3189,3082,2960,2826,2692,2548,2405,2263,2134,1972,1825,1687,1531,1388,1235,1112,998,874,760,638,548,463,397,323,269,227,193,155,132,122,96,0,0,0
5459,5311,5153,5001,4818,4654,4468,4271,4065,3849,3633,3417,3226,2981,2758,2549,2313,2099,1868,1681,1510,1321,1151,967,830,701,601,489,408,344,293,234,209,184,145,0,0
5751,5636,5486,5320,5164,4975,4806,4616,4408,4197,3973,3751,3530,3328,3076,2847,2631,2389,2165,1926,1734,1556,1363,1186,996,854,721,619,503,420,354,301,242,206,190,150,0
5378,5251,5147,5010,4859,4716,4543,4389,4215,4026,3833,3629,3426,3224,3040,2810,2601,2403,2182,1977,1759,1584,1422,1245,1083,910,780,659,565,460,384,323,275,221,188,174,137
5407,5278,5154,5052,4917,4769,4628,4459,4308,4137,3952,3762,3561,3362,3164,2984,2757,2552,2358,2141,1941,1726,1555,1395,1222,1063,893,766,646,554,451,376,317,269,216,185,170
7279,7125,6956,6792,6657,6480,6284,6100,5876,5676,5451,5207,4957,4693,4431,4169,3932,3634,3363,3107,2821,2557,2275,2048,1838,1611,1400,1177,1009,852,730,594,496,418,355,285,243
8401,8258,8086,7893,7705,7556,7351,7133,6920,6668,6440,6184,5910,5624,5326,5028,4729,4464,4124,3817,3527,3201,2903,2584,2326,2088,1829,1592,1338,1147,969,830,676,564,475,404,324
7829,7728,7598,7438,7261,7090,6949,6764,6559,6367,6134,5925,5690,5434,5174,4899,4624,4351,4103,3793,3510,3243,2945,2669,2374,2138,1919,1681,1462,1228,1053,889,763,620,518,436,371
8022,7876,7775,7645,7483,7306,7133,6992,6806,6601,6407,6172,5963,5726,5469,5207,4930,4654,4380,4130,3817,3533,3265,2964,2686,2390,2152,1931,1692,1471,1236,1060,895,768,624,521,439
8383,8241,8091,7987,7853,7688,7505,7328,7183,6991,6780,6581,6340,6125,5881,5618,5349,5064,4781,4498,4242,3921,3629,3353,3044,2759,2456,2211,1984,1738,1512,1270,1089,920,789,641,535
9861,9708,9544,9371,9250,9096,8903,8692,8487,8319,8097,7852,7622,7342,7094,6812,6506,6195,5865,5537,5210,4913,4541,4202,3883,3525,3196,2843,2560,2297,2012,1750,1470,1261,1065,913,742
11010,10867,10699,10520,10326,10195,10023,9813,9580,9352,9170,8922,8657,8400,8093,7818,7506,7174,6828,6466,6104,5742,5419,5007,4634,4283,3886,3525,3138,2824,2535,2220,1933,1624,1393,1177,1009
11240,11106,10965,10795,10612,10420,10286,10114,9900,9665,9437,9250,9003,8731,8475,8164,7888,7574,7234,6888,6521,6157,5793,5463,5049,4673,4318,3920,3553,3161,2847,2554,2238,1946,1635,1402,1184
11603,11483,11348,11203,11029,10844,10646,10510,10333,10116,9877,9641,9452,9199,8922,8659,8342,8059,7739,7393,7037,6664,6291,5920,5583,5160,4775,4413,4006,3631,3232,2909,2611,2288,1989,1671,1434
12116,11997,11874,11733,11583,11404,11212,11008,10867,10685,10459,10211,9970,9772,9512,9225,8954,8625,8334,8002,7644,7277,6891,6506,6122,5773,5336,4938,4564,4143,3756,3342,3009,2700,2366,2057,1728
12001,11858,11742,11621,11483,11337,11161,10973,10773,10635,10457,10237,9995,9757,9565,9310,9029,8763,8442,8156,7832,7481,7122,6744,6367,5992,5650,5222,4833,4467,4055,3675,3271,2945,2643,2316,2013
14026,13885,13722,13586,13446,13289,13117,12913,12697,12464,12305,12098,11844,11562,11288,11067,10769,10447,10138,9767,9436,9060,8658,8241,7803,7367,6931,6539,6043,5592,5169,4691,4255,3786,3409,3060,2680
14684,14483,14339,14168,14029,13884,13720,13545,13335,13110,12872,12707,12494,12230,11940,11657,11427,11123,10787,10470,10086,9744,9357,8938,8509,8057,7607,7159,6750,6239,5774,5336,4845,4391,3908,3519,3158
14369,14242,14047,13907,13741,13607,13466,13307,13138,12934,12716,12484,12325,12117,11862,11582,11306,11084,10787,10463,10154,9783,9451,9075,8670,8253,7815,7378,6943,6547,6051,5600,5176,4699,4259,3791,3413
14218,14006,13884,13693,13557,13396,13265,13128,12972,12808,12609,12396,12171,12014,11814,11564,11291,11023,10805,10517,10200,9900,9537,9215,8847,8451,8047,7619,7193,6769,6382,5900,5460,5046,4581,4152,3695
13195,13070,12875,12763,12587,12463,12314,12193,12068,11925,11774,11591,11396,11187,11044,10860,10631,10379,10133,9933,9669,9378,9102,8768,8472,8134,7771,7399,7005,6614,6224,5869,5425,5020,4641,4213,3818
13237,13153,13029,12834,12722,12548,12423,12275,12154,12029,11887,11737,11554,11358,11151,11008,10825,10597,10345,10100,9901,9637,9347,9072,8739,8443,8107,7745,7374,6982,6591,6203,5850,5407,5004,4625,4198
12965,12864,12783,12661,12473,12365,12195,12074,11929,11812,11692,11552,11407,11229,11039,10838,10699,10522,10299,10056,9817,9623,9367,9084,8818,8493,8207,7880,7527,7167,6786,6407,6030,5685,5255,4863,4495
12930,12801,12701,12621,12502,12315,12207,12039,11920,11778,11662,11542,11406,11261,11086,10899,10699,10563,10386,10168,9927,9690,9500,9247,8969,8705,8385,8102,7779,7432,7075,6700,6325,5953,5613,5188,4801
12559,12465,12341,12245,12168,12052,11873,11770,11608,11493,11355,11244,11129,10996,10858,10689,10508,10316,10184,10016,9803,9572,9344,9160,8917,8647,8394,8085,7813,7501,7166,6823,6460,6099,5741,5412,5003
11205,11103,11020,10910,10825,10756,10655,10497,10404,10261,10159,10037,9940,9836,9720,9598,9449,9289,9119,9003,8852,8666,8462,8259,8098,7882,7645,7419,7147,6906,6630,6335,6030,5711,5391,5074,4785
12807,12647,12532,12438,12314,12218,12141,12026,11846,11743,11582,11467,11330,11218,11103,10972,10833,10665,10484,10292,10161,9992,9781,9550,9322,9139,8896,8627,8374,8066,7794,7483,7150,6807,6445,6084,5727
12198,12082,11931,11823,11734,11617,11526,11454,11345,11177,11078,10926,10818,10688,10583,10474,10350,10221,10062,9890,9710,9586,9427,9228,9011,8794,8622,8392,8139,7900,7610,7353,7060,6745,6421,6080,5741
11620,11517,11407,11265,11162,11079,10968,10882,10814,10711,10552,10459,10315,10213,10091,9992,9889,9772,9649,9499,9338,9167,9050,8899,8711,8506,8303,8140,7923,7685,7458,7185,6942,6665,6369,6062,5741
