"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,28,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,30,25,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,25,21,18,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,58,52,45,38,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,61,53,47,41,34,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,69,59,52,46,40,35,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,90,79,68,59,53,46,39,32,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,48,43,38,33,28,26,22,19,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,184,164,148,129,112,97,87,75,63,53,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,225,198,176,159,139,121,105,94,81,68,57,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,283,250,221,197,177,155,134,117,105,90,77,64,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,334,306,271,239,213,192,168,146,127,113,97,84,69,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,436,402,368,326,287,256,230,202,175,152,136,117,100,83,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,462,435,401,367,325,287,255,230,202,175,152,136,117,100,83,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,581,552,520,479,439,388,342,305,274,241,208,181,162,140,118,99,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,467,446,424,399,368,337,298,263,235,211,185,160,139,125,107,92,76,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,707,671,641,609,574,529,485,429,379,338,303,267,231,201,180,154,137,109,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,705,662,627,599,569,536,494,452,401,353,315,283,248,215,187,168,144,123,102,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,687,663,622,589,563,535,504,464,425,376,332,296,266,234,202,176,158,135,116,96,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,854,818,788,740,701,670,636,599,552,506,448,395,352,317,278,241,210,187,161,137,114,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,706,692,662,638,599,567,542,515,485,447,409,363,320,285,256,225,195,170,152,130,111,93,78,0,0,0,0,0,0,0,0,0,0,0,0,0
792,774,768,752,720,694,651,617,590,561,529,487,447,396,349,312,280,246,213,185,166,142,130,101,85,0,0,0,0,0,0,0,0,0,0,0,0
804,794,777,769,754,721,695,653,618,590,561,528,487,446,395,348,311,279,245,212,185,165,142,120,101,86,0,0,0,0,0,0,0,0,0,0,0
967,963,952,931,922,903,864,833,782,741,708,673,634,584,535,474,418,373,335,294,254,222,198,170,145,121,103,0,0,0,0,0,0,0,0,0,0
1042,1039,1035,1023,1000,991,970,929,895,841,796,761,723,681,628,575,509,449,401,360,316,274,238,213,183,155,130,110,0,0,0,0,0,0,0,0,0
871,864,861,858,848,829,821,804,770,742,697,660,630,599,564,520,476,422,372,332,298,262,227,197,177,152,128,108,91,0,0,0,0,0,0,0,0
1071,1065,1057,1053,1050,1037,1014,1005,985,942,909,852,808,772,734,691,637,584,517,456,407,366,321,278,242,217,186,163,132,111,0,0,0,0,0,0,0
969,967,963,955,951,948,937,916,907,889,851,820,770,729,697,662,624,575,526,466,411,367,330,289,251,218,195,168,141,119,101,0,0,0,0,0,0
935,937,935,931,923,920,916,906,886,877,859,822,793,744,704,673,640,602,556,509,450,397,355,319,279,242,211,189,162,136,115,98,0,0,0,0,0
