"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres","nwarm"
2.10990664151874,1.62505501249468,2.08426626014204,2.74294821014025,7308.44741136189,1.00009855772553,"omega",1,TRUE,300,3000
0.205793270528211,0.169884597637405,0.204816282536738,0.246021978180311,7001.73133407958,0.999756795735886,"theta",1,TRUE,300,3000
0.0754468754297218,0.0693210847605918,0.075428430519641,0.0817215885398227,7169.04352020054,0.999843435501577,"lambda",1,TRUE,300,3000
0.254374029967002,0.174035801443203,0.252820280078775,0.34424474784385,4647.40904783642,1.00022581568085,"lambda",2,TRUE,300,3000
0.469422352649226,0.317214666240468,0.473933840733984,0.605519607724797,3277.33874838087,1.00048054713242,"lambda",3,TRUE,300,3000
0.00341731567625683,0.00139565367189139,0.00289878251912355,0.00765717104415629,601.835364541447,1.00397804412859,"lambda",4,TRUE,300,3000
0.0248365871396709,0.0119939345090917,0.0209422384523778,0.0495460197083174,428.818657380027,1.00680803531567,"lambda",5,TRUE,300,3000
0.0205998763100976,0.00983675204422248,0.0183603516394385,0.0439907374806861,7299.08214899067,1.0000232198428,"lambda",6,TRUE,300,3000
0.00625632548165878,0.00290557166859428,0.00551079297706968,0.0138588579924633,7070.46972023926,1.00001851247846,"lambda",7,TRUE,300,3000
0.0441721116303972,0.0229690345917077,0.0394676408764313,0.0924225697855365,6522.04312405369,1.00011583271753,"lambda",8,TRUE,300,3000
0.00608357079033352,0.00296407331758019,0.00543578635831696,0.0129991927682348,6646.90649964953,1.0002389282546,"lambda",9,TRUE,300,3000
0.0323182974684247,0.00982282397795488,0.0267897274117893,0.0857985973082324,6570.81222556358,1.00027275223214,"lambda",10,TRUE,300,3000
0.0316420229057319,0.0103987945768485,0.0263828050727462,0.0840991538447628,6615.37484327005,1.00053324677557,"lambda",11,TRUE,300,3000
0.0582421407747468,0.0116121862437895,0.0530249479120305,0.131972491645263,6260.08755404794,0.999840074348298,"lambda",12,TRUE,300,3000
0.114888476292122,0.0245862893205576,0.0996648189965521,0.287087396391447,6361.65182494373,1.00003535782098,"lambda",13,TRUE,300,3000
0.0443428162102673,0.0119487936033006,0.0376300484296129,0.117358055205556,7161.4975970655,0.999859992973968,"lambda",14,TRUE,300,3000
0.0154936479958177,0.00413516595502439,0.013438372063555,0.0394404336959088,7157.02610884898,1.00002103906292,"lambda",15,TRUE,300,3000
0.0376958362172113,0.00979545851647556,0.0337083543733997,0.0918046662499449,6906.36286321412,0.999842127639579,"lambda",16,TRUE,300,3000
0.0183756560775022,0.00483344883675633,0.016406846797946,0.0429525343422707,7020.27768953157,0.999988334779201,"lambda",17,TRUE,300,3000
0.0749684465729661,0.0269514363556936,0.0693478653328445,0.153483680288895,6713.33747876408,0.99996734011512,"lambda",18,TRUE,300,3000
0.034952197814932,0.0128115330054368,0.0327687488258495,0.0709981762136388,6843.41012736222,0.999932981419776,"lambda",19,TRUE,300,3000
0.0269185346657403,0.00691548545256,0.024180220910779,0.0622139996395555,6863.46358275914,0.999834113726081,"lambda",20,TRUE,300,3000
0.0213209902232749,0.0058072231648663,0.0195490721076569,0.046176444204348,6965.2327706019,0.999930738142073,"lambda",21,TRUE,300,3000
0.0156438952046966,0.00734499558531865,0.0146362777907062,0.0297616748226997,7317.05746582055,1.00001264305665,"lambda",22,TRUE,300,3000
0.019783175621253,0.00963403377133977,0.0187124780001692,0.0364774870492218,7291.38038026349,1.00031039253803,"lambda",23,TRUE,300,3000
0.0116654048121773,0.00265637868276451,0.0105651813355756,0.0274841244861235,6809.48654908614,1.00001631234973,"lambda",24,TRUE,300,3000
0.0131215796652409,0.00327838958022722,0.0121476256497184,0.0288391988421021,6854.41455173469,1.00017760452851,"lambda",25,TRUE,300,3000
0.00667807785091039,0.00112845462703221,0.0056023788297964,0.0187695416154053,6818.52497159364,1.00127300799048,"lambda",26,TRUE,300,3000
0.0122970856824932,0.00221141939252079,0.0105633311045186,0.0325543041123266,6841.34809201727,1.0011156138845,"lambda",27,TRUE,300,3000
0.0358137591917502,0.0120050646222258,0.0336784163323157,0.0722142319307258,7229.44738067943,0.999888636573959,"lambda",28,TRUE,300,3000
0.0352727086726274,0.0130944987653046,0.0332732522611834,0.0691140891462664,7119.04972167274,0.999763504558641,"lambda",29,TRUE,300,3000
0.00494443696219298,0.00112291816163494,0.00420530109608908,0.0129640760106519,7327.36108333994,0.999862948974428,"lambda",30,TRUE,300,3000
0.0159939302720567,0.00394928040608467,0.0140651985831385,0.0387174214254246,7301.96551184302,0.999934881878175,"lambda",31,TRUE,300,3000
0.00932845808686225,0.00400679852444871,0.00875380887905141,0.0178447027740222,6759.49666911218,0.999908377010504,"lambda",32,TRUE,300,3000
0.0117987225719224,0.00514771663664863,0.011131643058186,0.0222507228857164,6600.82473763028,0.999955474948753,"lambda",33,TRUE,300,3000
0.0214747972204843,0.010003925320444,0.0204976620281167,0.0382761451875454,6678.20766974393,1.0000633296054,"lambda",34,TRUE,300,3000
0.00247429599664403,0.00108396341155854,0.00232683663400231,0.00469754509878326,6700.57842203123,0.999897999167767,"lambda",35,TRUE,300,3000
0.0168618977840055,0.0077429456209494,0.0160717101894386,0.0308620504528947,6627.36921200624,0.999973320768063,"lambda",36,TRUE,300,3000
0.00518678394396309,0.00233838927487491,0.00493135634209662,0.00948218502604872,6691.23412666858,0.999854207469291,"lambda",37,TRUE,300,3000
0.00403241932044944,0.0018332150702624,0.0038047042585489,0.00753772445473381,6220.48221214176,0.999925759964465,"lambda",38,TRUE,300,3000
