"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres","nwarm"
1.60443894916973,1.12009618645511,1.58119991484351,2.23697686344099,7150.07733599165,0.999924959749813,"omega",1,TRUE,300,3000
0.447554565789072,0.316262642372284,0.443680221752184,0.600567091261484,7140.88194861931,1.00009100568997,"theta",1,TRUE,300,3000
0.224148212754029,0.0826245180258147,0.200749293232526,0.501117621657369,3848.03447893371,1.00084383084461,"lambda",1,TRUE,300,3000
0.150890397808626,0.000417164719952833,0.0334270432089791,0.776753825560589,6740.95616723499,0.999662320168891,"lambda",2,TRUE,300,3000
0.249770082194762,0.0162848135268045,0.207413433873529,0.718589349226556,5683.9047836633,1.00063599255721,"lambda",3,TRUE,300,3000
0.22739534599515,0.0109649538132238,0.174618926680627,0.714494306143906,6482.25741708837,1.00000999564705,"lambda",4,TRUE,300,3000
0.0273288933947162,0.00113456279563753,0.0106388278421015,0.150140380738629,7053.10617647967,0.999905783370943,"lambda",5,TRUE,300,3000
0.0460435415904634,0.00380179547154628,0.0296833058864462,0.178857760366763,5866.50835662691,1.0000583553804,"lambda",6,TRUE,300,3000
0.116920995076721,0.00607790746211874,0.0893824232398134,0.39390497141001,6118.57543200352,0.999711554456908,"lambda",7,TRUE,300,3000
0.11573287005593,0.0206013134953721,0.0972436968245106,0.310760337572112,4902.15565535352,1.00006707744141,"lambda",8,TRUE,300,3000
0.055982808535516,0.00467852681739105,0.0369951929509852,0.217805341991417,6040.21067956644,1.00009706955306,"lambda",9,TRUE,300,3000
0.0961001180558224,0.029643485988255,0.0831768565369584,0.238718570194796,4305.68372130513,1.00056603855459,"lambda",10,TRUE,300,3000
0.00713585350621379,0.0021631475664205,0.00601116838973116,0.0190937801013561,4647.06208626823,1.0010075020939,"lambda",11,TRUE,300,3000
0.0215408723383393,0.00392314961152526,0.0176599804421257,0.0620508306859249,4910.61974590448,1.00098808100729,"lambda",12,TRUE,300,3000
0.0147773001507426,0.00312467969566311,0.012090275432576,0.0416856562261692,4852.11799587914,1.00053183108339,"lambda",13,TRUE,300,3000
0.0111755802832143,0.00402216960034216,0.00997482588792073,0.0254711099943227,4028.16867489935,1.00062142187816,"lambda",14,TRUE,300,3000
0.0239813387651384,0.00809339851146332,0.0211062727698994,0.0567109805300814,3851.96601964765,1.00054406909931,"lambda",15,TRUE,300,3000
0.0167284892646966,0.00564038600414981,0.0147373833369275,0.0398343353479663,3836.72418451105,1.00047818610889,"lambda",16,TRUE,300,3000
0.312979736533056,0.12048738589248,0.28433119856526,0.658261594348566,4197.38870891761,1.00070496007102,"binnedK",1,TRUE,300,3000
0.370563234033359,0.144389478918463,0.33865742218666,0.785862514802953,4257.51745086738,1.00044054466234,"binnedK",2,TRUE,300,3000
0.302935204570482,0.104251474461386,0.269644657611686,0.691261844210639,4396.48495728047,1.00029090550137,"binnedK",3,TRUE,300,3000
0.306485526795629,0.0967441293275992,0.27694658583337,0.698821393403122,4760.25516493443,1.00064685709884,"binnedK",4,TRUE,300,3000
0.170931210247626,0.00708371074871302,0.136134559397621,0.545471850882823,6300.79160597988,0.999875955773691,"binnedK",5,TRUE,300,3000
0.234097083697357,0.0143450640086581,0.203914703776692,0.636191457214163,5295.62912385546,0.999760337082766,"binnedK",6,TRUE,300,3000
0.19493240888405,0.0079585331325766,0.150923636367804,0.622474109434713,6795.74458789592,0.99969496876625,"binnedK",7,TRUE,300,3000
0.22590378169499,0.00880012172762539,0.178992670423335,0.709538457291873,5850.37765323753,1.00019275240958,"binnedK",8,TRUE,300,3000
0.336050817989053,0.0157677942266396,0.269786008163413,1.05608689889128,6296.29218183024,1.00046751875153,"binnedK",9,TRUE,300,3000
0.286628598145782,0.0114329084848459,0.228831079775114,0.892050060014619,6439.26694103501,1.00019670643844,"binnedK",10,TRUE,300,3000
0.471914839853586,0.0259474986597275,0.39912911145745,1.32722889622149,6157.51350960928,1.00077343193557,"binnedK",11,TRUE,300,3000
0.538423690289125,0.0219227386724348,0.435657049218198,1.61911790112669,5805.96215095339,1.00059883938358,"binnedK",12,TRUE,300,3000
0.634040844669429,0.031613312006316,0.527430548319248,1.84457515276384,6367.26054109188,0.999786355896919,"binnedK",13,TRUE,300,3000
0.631641069425578,0.015791224050299,0.439383931650392,2.37640876862147,6720.94575315214,0.999933499248438,"binnedK",14,TRUE,300,3000
0.493167462079571,0.0155920967448333,0.35051683737658,1.79651527633271,6317.72257525413,1.00037795361123,"binnedK",15,TRUE,300,3000
2.99238174666194,1.07936306908335,2.99785952816282,4.84446925543816,5238.37545784569,0.999997815142085,"binnedK",16,TRUE,300,3000
0.124614548708041,0.000555273019003679,0.0142098707838941,0.827809032339825,6764.91728621734,0.999676105101132,"binnedPhiT",1,TRUE,300,3000
0.0446883350437628,0.0060177964206776,0.019753852234361,0.277601723551129,6412.31745238435,0.999739372666787,"binnedPhiT",2,TRUE,300,3000
0.0291199083149604,0.00250468171286565,0.0109734951553821,0.181569070015261,6768.3955502658,0.999843560099908,"binnedPhiT",3,TRUE,300,3000
0.249409303841022,0.00976951894841998,0.143937154578806,0.905258695045531,6953.72263147169,1.00077224845395,"binnedPhiT",4,TRUE,300,3000
0.225143965167555,0.0233958303392817,0.13781751363205,0.839988358932331,6779.23199429993,0.999988946895,"binnedPhiT",5,TRUE,300,3000
0.0807012879630366,0.00789845875667489,0.0350445568797717,0.551908151323311,6620.73007372549,1.00028554266148,"binnedPhiT",6,TRUE,300,3000
