"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres","nwarm"
1.28405151077199,1.01953229064814,1.68614367700391,6726.41497317872,1.0004547691255,"omega",1,TRUE,300,3000
0.103930423183366,0.06996829815381,0.143078791750719,6198.74593767111,0.999821405571937,"theta",1,TRUE,300,3000
0.57809438159999,0.424645733781568,0.752289960794485,5366.42156101668,1.00014939878357,"lambda",1,TRUE,300,3000
0.128601082824657,0.079825654676059,0.194702300258522,5508.0317838408,0.999927033107746,"lambda",2,TRUE,300,3000
0.0922985862196816,0.0573972980051512,0.138590374329067,5649.86849429556,1.00029991450683,"lambda",3,TRUE,300,3000
0.0102310703180435,0.00488788723327035,0.0184023600630989,6077.55134399561,1.00009524525222,"lambda",4,TRUE,300,3000
0.14227678968902,0.0927219461995677,0.206960356733264,6187.53995528621,1.0000689819133,"lambda",5,TRUE,300,3000
0.58083933190108,0.420665381495755,0.755251524620507,5220.85062354599,1.00023050751144,"lambda",6,TRUE,300,3000
0.056546443978473,0.0370056125419427,0.0811463265946492,5751.74165937122,0.999901443935153,"lambda",7,TRUE,300,3000
0.902671897605155,0.70674863097319,0.996611123865931,5101.01132059455,0.999790183210739,"lambda",8,TRUE,300,3000
0.308843953621348,0.219106900216375,0.413954744188215,5073.40225609431,1.00031319863268,"lambda",9,TRUE,300,3000
0.246483853913592,0.172158732014852,0.33153653682312,5405.7236263663,1.00070087007741,"lambda",10,TRUE,300,3000
0.555439627244688,0.387909096001605,0.751339540089102,4931.46946469635,0.999965227413056,"lambda",11,TRUE,300,3000
0.23878334799608,0.162684912082979,0.326535279351963,4753.34096795573,0.999909714927753,"lambda",12,TRUE,300,3000
0.237684942051708,0.162122215024209,0.322655007190887,4887.38386693698,1.00005673846815,"lambda",13,TRUE,300,3000
0.401561478801361,0.278512594646058,0.536908724161835,4694.88651583745,1.00043930720191,"lambda",14,TRUE,300,3000
0.143517859017884,0.0980282030140815,0.199578212550525,5186.48783084912,0.999684272280599,"lambda",15,TRUE,300,3000
0.0507827266828628,0.0321885398565907,0.0749767523478883,5298.32514756791,0.999757245926945,"lambda",16,TRUE,300,3000
0.138777250992541,0.093765992504741,0.191768328665802,5030.07575995256,1.00016361817052,"lambda",17,TRUE,300,3000
0.538820169222606,0.382604591519745,0.704078150325105,4323.5986654813,1.00021731264134,"lambda",18,TRUE,300,3000
0.731118429074461,0.51609917019698,0.951270688357154,4088.39643205903,0.999986175572385,"lambda",19,TRUE,300,3000
0.030640784219434,0.0152717797397126,0.0529013856740562,5078.92101861009,1.00048954546896,"lambda",20,TRUE,300,3000
0.0287802170490093,0.014440142775421,0.0497033564485347,4968.12352778954,0.99998309267109,"lambda",21,TRUE,300,3000
0.225562241789501,0.129070264989631,0.350934424452826,4458.54781748837,0.999987883433659,"lambda",22,TRUE,300,3000
0.413406178807278,0.253009982782404,0.613782398402354,4473.39342526128,1.00036978011136,"lambda",23,TRUE,300,3000
0.0583077863708133,0.0327844447331255,0.0939285441038808,4841.61772397149,1.00022298165934,"lambda",24,TRUE,300,3000
0.0305758425166479,0.0163656374058333,0.0510371362259413,4997.68714089909,1.0000348938681,"lambda",25,TRUE,300,3000
0.0416810454269666,0.0226549091278798,0.0700224596597957,4837.20837390291,1.00041563138856,"lambda",26,TRUE,300,3000
0.073658276640239,0.0415190211123969,0.118261105254343,4788.62935528353,1.00088726821349,"lambda",27,TRUE,300,3000
0.0248118519955902,0.0131512134734018,0.0423446417470807,5061.32735756448,1.00042786535982,"lambda",28,TRUE,300,3000
0.106976774031059,0.0530445850362784,0.182785691844245,4460.35655184984,0.999914443959955,"lambda",29,TRUE,300,3000
0.0881414617775716,0.0454948414093031,0.145377667107726,4602.27323603544,0.999960716215438,"lambda",30,TRUE,300,3000
0.255729102110117,0.140996515442657,0.40154268098346,4354.12676176469,0.999753534043851,"lambda",31,TRUE,300,3000
0.094033544059909,0.0499826862765396,0.156036980368023,4551.00871578908,0.999908713016728,"lambda",32,TRUE,300,3000
0.153946563085896,0.0844672045904764,0.245082095544517,4624.73896282689,0.999690069543469,"lambda",33,TRUE,300,3000
0.48653225522902,0.269388551488466,0.766494866197479,4339.54845474482,0.99990310536015,"lambda",34,TRUE,300,3000
