"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
11.7757060258814,9.98063785813866,13.938095757125,6304.43465037891,0.999810666702938,"rmse",1,TRUE,300
-1329.89561708226,-1344.61977893742,-1317.31986900627,6262.89885669098,0.99996308706396,"log_lik_sum",1,TRUE,300
