"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
13.3165537277255,11.8785709269389,15.0774625257695,6930.10054396809,0.999739919100579,"rmse",1,TRUE,300
-1558.67099014902,-1573.37299006356,-1545.82619131035,5722.42392149708,1.00039438358539,"log_lik_sum",1,TRUE,300
